id,license,file_name,height,width,area,iscrowd,x_min_bb,y_min_bb,width_bb,heigth_bb,category_id,supercategory,name
389933,4,000000389933.jpg,480,640,157981.905,0,1.03,0,638.97,472.76,63,furniture,couch
493019,2,000000493019.jpg,479,640,15865.68335,0,36.36,158.76,224.04,157.49,24,animal,zebra
153797,6,000000153797.jpg,400,500,10719.97295,0,322.52,107.21,113.52,220.72,1,person,person
263068,3,000000263068.jpg,500,330,7129.94895,0,194.9,43.46,85.62,169.66,1,person,person
403353,4,000000403353.jpg,480,640,6640.9967,0,172.77,306.01,132.52,93.71,84,indoor,book
492758,2,000000492758.jpg,427,640,2825.6321,0,448.48,190.53,66.81,77.25,1,person,person
504389,6,000000504389.jpg,320,500,212.14425,0,100.09,123.33,34.87,15.53,43,sports,tennis racket
411774,3,000000411774.jpg,500,375,63692.41195,0,5.19,71.43,322.08,422.08,1,person,person
506933,3,000000506933.jpg,480,640,9131.5998,0,538.35,161.21,101.65,154.6,62,furniture,chair
368900,1,000000368900.jpg,480,640,7296.2668,0,355.23,287.54,98.87,185.7,62,furniture,chair
206271,3,000000206271.jpg,640,323,9347.1559,0,22.31,301.01,96.88,138.2,70,furniture,toilet
267351,2,000000267351.jpg,426,640,5431.13175,0,434.5,254.54,92.72,75.65,85,indoor,clock
134034,1,000000134034.jpg,500,475,3108.8904,0,361.79,262.37,60.22,84.3,19,animal,horse
166259,2,000000166259.jpg,427,640,1857.94275,0,287.4,180.74,48.69,121.82,16,animal,bird
489046,2,000000489046.jpg,427,640,5763.85355,0,400.2,168.62,86.22,139.63,16,animal,bird
328286,2,000000328286.jpg,424,640,16.76325,0,217.02,212.75,11.7,2.39,9,vehicle,boat
163682,6,000000163682.jpg,640,427,108236.0692,0,41.71,132.31,348.04,507.69,1,person,person
157213,3,000000157213.jpg,360,640,10312.86515,0,274.86,75.41,120,145.13,22,animal,elephant
213033,4,000000213033.jpg,640,480,50.2094,0,4.68,265.93,15.89,3.78,9,vehicle,boat
129945,1,000000129945.jpg,320,640,391.63665,0,318.4,170.73,26.85,22.72,40,sports,baseball glove
324158,1,000000324158.jpg,334,500,5999.5445,0,202.71,96.55,71.78,153.14,1,person,person
9914,6,000000009914.jpg,480,640,24903.90625,0,518.75,185.63,121.25,278.75,58,food,hot dog
451571,3,000000451571.jpg,480,640,11923.93245,0,446.34,3.37,163.32,118.44,62,furniture,chair
521717,2,000000521717.jpg,426,640,5972.06105,0,358.68,21.04,51.54,171.45,1,person,person
468954,3,000000468954.jpg,427,640,658.5869,0,331.44,327.45,32.09,42.57,75,electronic,remote
66635,4,000000066635.jpg,480,640,15309.80365,0,232.43,342.16,267.03,118.92,76,electronic,keyboard
367228,3,000000367228.jpg,500,333,26848.7313,0,72.19,183.72,180.02,316.28,1,person,person
430048,1,000000430048.jpg,375,500,1089.35675,0,213.2,234.85,84.27,41.3,3,vehicle,car
226058,2,000000226058.jpg,480,640,30068.4366,0,151.64,129.4,219.37,259.98,88,indoor,teddy bear
125850,3,000000125850.jpg,489,640,35613.4984,0,63.23,7.09,529.03,453.65,51,kitchen,bowl
226171,1,000000226171.jpg,480,640,1658.6024,0,0,277.99,68.64,36.63,77,electronic,cell phone
575372,1,000000575372.jpg,480,640,1882.02475,0,601.87,378.33,34,68.92,10,outdoor,traffic light
152465,5,000000152465.jpg,516,640,32291.55165,0,413.05,30.65,130.91,409.24,11,outdoor,fire hydrant
573943,5,000000573943.jpg,480,640,3580,1,130,346,184,38,8,vehicle,truck
153011,1,000000153011.jpg,480,640,128.72185,0,363.17,211.57,18.22,9.22,3,vehicle,car
533536,3,000000533536.jpg,480,640,40835.5371,0,89.92,282.1,311.33,197.9,17,animal,cat
51008,3,000000051008.jpg,480,640,132886.201,0,236.35,1.83,403.24,470.25,73,electronic,laptop
491725,4,000000491725.jpg,375,500,1412.4716,0,0,143.43,67.07,26.18,9,vehicle,boat
50811,5,000000050811.jpg,605,640,84615.95895,0,3.14,451,636.86,144.57,67,furniture,dining table
359855,5,000000359855.jpg,510,640,85196.5122,0,139.82,19.48,418.31,308.3,33,accessory,suitcase
412240,3,000000412240.jpg,375,500,22423.84945,0,148.79,47.01,262.65,245.2,18,animal,dog
350019,3,000000350019.jpg,640,426,24419.6883,0,125.41,38.2,175.85,227.75,1,person,person
52891,1,000000052891.jpg,427,640,4.78025,0,604.8,129.1,3.4,2.22,1,person,person
349594,3,000000349594.jpg,500,424,5070.51335,0,174.85,267.75,93.56,89.76,60,food,donut
521601,3,000000521601.jpg,480,640,292439.217,0,0,0,635.7,473.66,51,kitchen,bowl
245026,3,000000245026.jpg,424,640,1600.87735,0,517.19,357.06,113.94,42.22,84,indoor,book
272148,1,000000272148.jpg,378,640,915,1,116,154,184,37,42,sports,surfboard
89045,1,000000089045.jpg,425,640,2232.95435,0,234.46,216.31,87.82,32.34,84,indoor,book
343149,4,000000343149.jpg,640,480,963.1916,0,5.04,471.59,28.38,46.52,77,electronic,cell phone
390902,3,000000390902.jpg,500,333,3902.4512,0,180.16,59.7,47.27,123.18,1,person,person
447169,1,000000447169.jpg,480,640,2003.98065,0,492.92,399.86,99.65,80.14,62,furniture,chair
507473,3,000000507473.jpg,480,640,3516.23745,0,159.64,127.34,78.64,49.21,77,electronic,cell phone
565391,3,000000565391.jpg,640,480,206525.0419,0,1.58,116.94,478.42,518.32,8,vehicle,truck
116479,4,000000116479.jpg,640,411,119506.2068,0,58.02,80.25,270.04,552.03,65,furniture,bed
469174,3,000000469174.jpg,460,640,5176.9807,0,254.07,71.04,224.29,68.09,5,vehicle,airplane
396568,1,000000396568.jpg,424,640,38315.58095,0,82.89,203.96,332.53,151.5,7,vehicle,train
286507,1,000000286507.jpg,434,640,39708.64075,0,114.11,153.12,487.64,139.46,7,vehicle,train
570448,3,000000570448.jpg,484,640,61.58255,0,78.83,167.39,12.28,7.19,9,vehicle,boat
389315,2,000000389315.jpg,640,640,22515,1,50,312,542,262,84,indoor,book
471450,3,000000471450.jpg,480,640,1787.0893,0,109.21,245.57,61.34,41.21,23,animal,bear
424642,3,000000424642.jpg,375,500,283.3384,0,252.15,206.71,14.33,25.27,34,sports,frisbee
398028,1,000000398028.jpg,640,428,659.2304,0,274.46,27.82,31.18,43.15,1,person,person
346707,4,000000346707.jpg,500,333,4799.6891,0,167.91,98.36,66.75,102.3,52,food,banana
342397,1,000000342397.jpg,427,640,65.79155,0,612.74,229.44,27.26,5.4,35,sports,skis
431545,1,000000431545.jpg,334,500,261.43195,0,219.81,151.6,17.71,24.26,40,sports,baseball glove
353027,4,000000353027.jpg,424,640,31349.3585,0,0,0,237.4,232.43,1,person,person
137106,4,000000137106.jpg,427,640,226322.2947,0,0,2.22,640,424.78,65,furniture,bed
177065,4,000000177065.jpg,564,640,1526.8918,0,303.65,261.92,54.62,39.29,27,accessory,backpack
151629,2,000000151629.jpg,640,427,715.3573,0,14.03,538,21.86,51.47,43,sports,tennis racket
374545,4,000000374545.jpg,640,549,962,1,12,524,381,33,1,person,person
224664,2,000000224664.jpg,480,640,14.8881,0,218.08,220.28,3.03,7.79,1,person,person
39405,2,000000039405.jpg,480,640,43884,1,1,0,632,445,1,person,person
433103,5,000000433103.jpg,425,640,1912.81625,0,428.72,169.32,80.91,74.02,73,electronic,laptop
370900,1,000000370900.jpg,478,640,2807.52545,0,588.98,386.23,51.02,82.15,88,indoor,teddy bear
528705,2,000000528705.jpg,640,426,13473.87715,0,309.15,479.75,116.85,159.73,1,person,person
50844,4,000000050844.jpg,500,334,42770.79175,0,94.38,144.61,234.83,337.08,88,indoor,teddy bear
281032,4,000000281032.jpg,427,640,1321.3744,0,296.93,398.21,62.24,28.79,79,appliance,oven
199771,4,000000199771.jpg,425,640,37481.73795,0,36.52,55.34,193.69,360.81,1,person,person
55002,5,000000055002.jpg,375,500,2787.60795,0,155.09,323.57,160.69,51.3,1,person,person
389804,2,000000389804.jpg,425,640,12558.2531,0,510.12,238.25,129.88,168.89,81,appliance,sink
371529,4,000000371529.jpg,640,512,65698.20445,0,33.28,52.49,309.99,522.51,1,person,person
35770,2,000000035770.jpg,640,480,45400.4911,0,47.46,26.02,257.4,276.94,81,appliance,sink
266400,1,000000266400.jpg,396,640,365.3975,0,169.86,0,47.85,15.73,4,vehicle,motorcycle
102411,6,000000102411.jpg,427,640,50.24825,0,437.3,224.21,8.63,13.56,31,accessory,handbag
342367,4,000000342367.jpg,480,640,11536.3942,0,411.24,277.76,136.7,147.87,1,person,person
5037,6,000000005037.jpg,425,640,70.0478,0,592.82,248.46,10.86,13.23,3,vehicle,car
147223,3,000000147223.jpg,360,640,619.4779,0,598.75,98.34,41.25,20.62,3,vehicle,car
395388,6,000000395388.jpg,640,480,891.24625,0,168.97,429.76,26.94,81.07,28,accessory,umbrella
2006,1,000000002006.jpg,480,640,53.05475,0,121.84,65.26,5.71,11.13,10,outdoor,traffic light
574810,1,000000574810.jpg,500,377,58472.32015,0,64.52,93.55,215.05,366.67,17,animal,cat
511384,1,000000511384.jpg,640,428,782.85465,0,81.49,0.12,39.31,48.88,1,person,person
80659,1,000000080659.jpg,427,640,2866.72055,0,226.73,255.63,134.72,104.72,19,animal,horse
451144,5,000000451144.jpg,480,640,1260.57515,0,550.9,228.37,29.38,54.44,27,accessory,backpack
438226,4,000000438226.jpg,291,640,21647.46385,0,219.15,5.53,238.55,150.89,58,food,hot dog
561465,3,000000561465.jpg,612,612,54519.41125,0,0,205.63,338.17,406.37,67,furniture,dining table
206579,6,000000206579.jpg,480,640,28747.64125,0,373.74,47.09,178.31,214.87,62,furniture,chair
88970,3,000000088970.jpg,500,333,1408.25105,0,214.5,133.5,67.33,71.88,43,sports,tennis racket
98853,1,000000098853.jpg,640,427,46051,1,0,0,426,179,1,person,person
19402,4,000000019402.jpg,480,640,23284.81415,0,3.74,304.21,233.14,168.31,59,food,pizza
356094,1,000000356094.jpg,389,640,423.49965,0,402.75,228.87,21.37,24.99,40,sports,baseball glove
161861,1,000000161861.jpg,375,500,1325.97065,0,148.2,179.28,74.5,51.13,43,sports,tennis racket
192047,3,000000192047.jpg,640,480,27960.4151,0,86.29,517.75,348.05,115.06,81,appliance,sink
466156,1,000000466156.jpg,375,500,77.6229,0,0,13.89,11.3,10.68,3,vehicle,car
271457,3,000000271457.jpg,333,500,23947.3125,0,163.5,208.5,336,120,15,outdoor,bench
374551,1,000000374551.jpg,300,500,24730.2697,0,28.91,72.68,366.16,141.33,16,animal,bird
387383,3,000000387383.jpg,480,640,147303.1129,0,0,112.79,640,365.92,65,furniture,bed
341469,4,000000341469.jpg,640,457,2385.23995,0,8.65,441.8,90.81,49.01,33,accessory,suitcase
104455,3,000000104455.jpg,480,640,10672.0944,0,168.31,199.48,190.84,152.57,24,animal,zebra
377497,1,000000377497.jpg,640,432,137053.3675,0,44.38,33.07,387.62,549.8,24,animal,zebra
371472,1,000000371472.jpg,640,480,1260.90395,0,189.92,71.8,74.08,33.52,52,food,banana
157928,2,000000157928.jpg,480,640,7425.6246,0,259.32,259.32,220.68,195.74,35,sports,skis
407524,4,000000407524.jpg,480,640,1154.4053,0,210.89,0.2,52.51,30.3,56,food,broccoli
116206,1,000000116206.jpg,480,640,23927.4911,0,101.17,129.73,188.68,215.51,57,food,carrot
393838,1,000000393838.jpg,427,640,10950,1,108,110,344,243,57,food,carrot
94614,1,000000094614.jpg,427,640,1145.57705,0,333.36,114.53,68.13,72.24,27,accessory,backpack
51314,6,000000051314.jpg,480,640,6872.28455,0,45.1,251.38,169.67,78.39,42,sports,surfboard
417911,3,000000417911.jpg,429,640,11213.23395,0,244.35,173.28,219.43,101.13,42,sports,surfboard
547854,1,000000547854.jpg,640,640,2301.8138,0,0,390.7,67.84,66.7,59,food,pizza
209753,1,000000209753.jpg,640,467,974.9076,0,308.63,350.45,56.23,35.49,77,electronic,cell phone
246436,2,000000246436.jpg,640,480,32483.02665,0,179.53,448.83,300.47,181.2,79,appliance,oven
217425,4,000000217425.jpg,480,640,14383.15455,0,232.99,137.06,154.25,117.57,85,indoor,clock
151820,1,000000151820.jpg,427,640,7534.0695,0,503.79,175.54,97.18,179.57,1,person,person
127394,1,000000127394.jpg,640,409,4151.83375,0,260.02,48.71,65.84,104.92,1,person,person
166918,4,000000166918.jpg,640,480,17372,1,63,315,366,294,46,kitchen,wine glass
237118,3,000000237118.jpg,640,580,26592.5069,0,210.51,209.57,100.53,405.23,82,appliance,refrigerator
23272,1,000000023272.jpg,375,500,127879.5427,0,0,0.08,499.46,370.98,3,vehicle,car
464689,3,000000464689.jpg,640,586,890,1,131,294,115,126,44,kitchen,bottle
410221,3,000000410221.jpg,640,622,3135.268,0,270.25,138.51,102.84,116.62,5,vehicle,airplane
445365,1,000000445365.jpg,640,427,49507.18925,0,186.97,116.49,240.03,513.44,25,animal,giraffe
547336,4,000000547336.jpg,480,640,21537.2127,0,465.09,161.09,174.91,202.11,11,outdoor,fire hydrant
261712,3,000000261712.jpg,476,640,3404.6633,0,203.08,175.99,64.15,146.43,25,animal,giraffe
19042,6,000000019042.jpg,371,640,58.2055,0,221.09,8.21,25.45,4.84,3,vehicle,car
236690,1,000000236690.jpg,399,640,20776.13295,0,312.34,28.32,175.04,308.04,16,animal,bird
252559,1,000000252559.jpg,640,480,86.22885,0,61.27,458.22,10.52,13.55,1,person,person
572388,3,000000572388.jpg,500,349,66025.8684,0,0,1.47,185.29,451.47,17,animal,cat
198641,4,000000198641.jpg,479,640,7510.91375,0,427.86,298.75,168.4,62.37,73,electronic,laptop
181421,1,000000181421.jpg,446,640,6909.07805,0,277.18,108.4,192.39,59.33,28,accessory,umbrella
477227,1,000000477227.jpg,427,640,8339.81835,0,217.2,243.78,246.46,60.86,9,vehicle,boat
565624,1,000000565624.jpg,375,640,11626.03715,0,40.45,127.25,107.86,155.05,22,animal,elephant
61747,2,000000061747.jpg,574,640,11626.64005,0,108.11,437.41,390.56,136.59,35,sports,skis
456143,5,000000456143.jpg,361,640,752.69715,0,449.35,264.66,46.55,36.82,57,food,carrot
157418,1,000000157418.jpg,640,480,63551.397,0,220.52,313.56,259.48,318.34,51,kitchen,bowl
389197,6,000000389197.jpg,426,640,393.3004,0,375.61,0,42.09,16.53,1,person,person
632,3,000000000632.jpg,483,640,20933,1,416,43,153,303,84,indoor,book
33759,1,000000033759.jpg,457,640,40164.2578,0,285.96,22.64,337.67,145.63,8,vehicle,truck
16228,3,000000016228.jpg,440,640,9419,1,13,166,616,127,1,person,person
238866,4,000000238866.jpg,439,640,2614.44775,0,346.71,47.48,75.11,45.51,60,food,donut
566524,4,000000566524.jpg,480,640,831.0451,0,543.76,213.54,26.02,60.85,1,person,person
376442,3,000000376442.jpg,640,480,8861.5878,0,169.33,375.96,99.01,137.76,88,indoor,teddy bear
53994,4,000000053994.jpg,640,481,896.475,0,44.56,22.24,110.23,27.09,3,vehicle,car
121031,3,000000121031.jpg,451,640,506.0023,0,257.8,153.01,35.07,55.93,1,person,person
483667,4,000000483667.jpg,640,426,2240.8064,0,67.02,551.8,48.75,88.2,62,furniture,chair
88269,3,000000088269.jpg,480,640,127539.1345,0,29.12,2.16,537.17,311.73,51,kitchen,bowl
349837,3,000000349837.jpg,333,500,12492.52165,0,460.39,0,39.61,328.64,82,appliance,refrigerator
442323,3,000000442323.jpg,480,640,3917.1202,0,1.25,322.91,34.91,150.86,33,accessory,suitcase
129492,3,000000129492.jpg,480,640,1401.3215,0,0,122.5,63.88,46.61,84,indoor,book
306700,2,000000306700.jpg,640,480,76638.65445,0,46.02,349.48,362.43,258.88,59,food,pizza
430377,5,000000430377.jpg,640,439,29.1856,0,14.35,258.13,25.95,3.64,35,sports,skis
82696,5,000000082696.jpg,640,427,1514.84755,0,324.75,114.93,62.28,56.76,62,furniture,chair
270705,4,000000270705.jpg,640,475,80681.94965,0,133.51,24.77,232.6,538.15,16,animal,bird
39670,2,000000039670.jpg,640,640,143233.23,0,48.79,101.31,523.77,351.57,7,vehicle,train
60886,3,000000060886.jpg,333,500,12254,1,50,0,404,241,1,person,person
516143,4,000000516143.jpg,480,640,653.82935,0,549.63,269.36,17.77,73.01,1,person,person
386134,4,000000386134.jpg,612,612,84417.5891,0,171.68,295.67,418.07,273.41,56,food,broccoli
437898,6,000000437898.jpg,427,640,61.35645,0,396.26,189.21,12.06,20.38,49,kitchen,knife
292997,3,000000292997.jpg,480,640,154.6726,0,363.56,228.23,14.24,18.14,1,person,person
31093,3,000000031093.jpg,426,640,691.0442,0,497.34,0,32.56,38.62,1,person,person
311190,3,000000311190.jpg,500,375,2185.50455,0,0,45.65,24.29,113.74,1,person,person
390826,3,000000390826.jpg,480,640,21329.277,0,192.6,144.54,134.8,226.82,23,animal,bear
308193,4,000000308193.jpg,640,480,6211.0282,0,196.04,234.23,87.92,92.26,85,indoor,clock
112378,2,000000112378.jpg,480,640,329.601,0,319.18,344.7,38.57,23.57,52,food,banana
505573,1,000000505573.jpg,640,359,7384.54875,0,71.48,274.29,217.77,54.85,32,accessory,tie
452321,5,000000452321.jpg,480,640,6775.56805,0,172.44,218.52,118.64,75,6,vehicle,bus
343937,4,000000343937.jpg,428,640,1151.1269,0,331.32,382.51,76.54,40.29,36,sports,snowboard
253452,2,000000253452.jpg,426,640,272506.7588,0,0,0,640,426,67,furniture,dining table
182155,1,000000182155.jpg,426,640,401.08215,0,490.8,98.24,19.89,38.46,75,electronic,remote
115946,1,000000115946.jpg,640,480,220.95305,0,249.01,414.69,16.8,14.7,10,outdoor,traffic light
42528,4,000000042528.jpg,495,640,23936.81905,0,15.39,157.88,274.43,235.96,62,furniture,chair
118405,2,000000118405.jpg,480,640,846.3439,0,547.83,360.53,24.94,66.86,1,person,person
