id,license,file_name,rights_holder,height,width,area,iscrowd,X_bb,Y_bb,width_bb,heigth_bb,category_id,supercategory,name,link,
39638,3,Animalia/Anthopleura_xanthogrammica/d6d8226a18b636cd0af94ad06ee02f08.jpg,Travis_Kurtz,600,800,95695.5,0,113,43,487,393,450,Animalia,Anthopleura_xanthogrammica,,
39640,3,Animalia/Anthopleura_xanthogrammica/4bc7b64997f5fb501cbed9fd3f829598.jpg,mseaver,600,800,34584.5,0,315,227,263,263,450,Animalia,Anthopleura_xanthogrammica,,
39670,3,Animalia/Anthopleura_xanthogrammica/0555b5e9b1a9cf44d680a44baead36d2.jpg,Gena_Bentall,532,800,23954,0,254,159,236,203,450,Animalia,Anthopleura_xanthogrammica,,
39679,3,Animalia/Anthopleura_xanthogrammica/011b5f290e56577d5c4e0b7b1e93caf7.jpg,ponkyjoe,800,600,194100,0,0,74,600,647,450,Animalia,Anthopleura_xanthogrammica,,
39682,3,Animalia/Anthopleura_xanthogrammica/51f7a0ef8bdde0e8df42cb4c220a6b75.jpg,mrpmarinebio,800,600,69426,0,98,123,406,342,450,Animalia,Anthopleura_xanthogrammica,,
39696,3,Animalia/Anthopleura_xanthogrammica/50824a97848d623d1a199f81e50d4567.jpg,whimsical-wendy,602,800,191912,0,87,6,644,596,450,Animalia,Anthopleura_xanthogrammica,,
39716,3,Animalia/Anthopleura_xanthogrammica/9242b28a33f1be273635e3a1b7707e0e.jpg,erin,800,600,76483,0,73,285,409,374,450,Animalia,Anthopleura_xanthogrammica,,
130667,3,Animalia/Aetobatus_narinari/8d80c128c76625fea2873c0929c48de1.jpg,Stefano_Tito,516,800,71104,0,300,74,352,404,1763,Animalia,Aetobatus_narinari,,
130671,3,Animalia/Aetobatus_narinari/b5512e3322b63b67797e2ca83358853c.jpg,Annika_Lindqvist,600,800,155927,0,0,13,647,482,1763,Animalia,Aetobatus_narinari,,
130682,3,Animalia/Aetobatus_narinari/0d232a07645c013e68ba1001a5042bd3.jpg,Massimiliano_Finzi,600,800,185665,0,89,77,710,523,1763,Animalia,Aetobatus_narinari,,
130683,3,Animalia/Aetobatus_narinari/5d3d77e51226f36bea1cc2278ff88ff5.jpg,aarongunnar,800,800,107311,0,221,186,449,478,1763,Animalia,Aetobatus_narinari,,
130684,3,Animalia/Aetobatus_narinari/7b3bcfdd55253d2b79695610a25374f9.jpg,sullivanribbit,533,800,80338.5,0,258,108,541,297,1763,Animalia,Aetobatus_narinari,,
130688,3,Animalia/Aetobatus_narinari/eb62475fd510bc6cc8240cd39a04b246.jpg,barrierislandnaturalist,600,800,150072,0,124,155,676,444,1763,Animalia,Aetobatus_narinari,,
276658,3,Animalia/Anthopleura_elegantissima/3d83e64354f80c8c4b2f4e4180249dbb.jpg,aarenas,600,800,186400,0,0,0,800,466,3685,Animalia,Anthopleura_elegantissima,,
276659,3,Animalia/Anthopleura_elegantissima/3dd8a0e9e5b7687304c1b9b8d9d61769.jpg,trava82,800,800,246000,0,185,0,615,800,3685,Animalia,Anthopleura_elegantissima,,
276662,3,Animalia/Anthopleura_elegantissima/9205f9eaef72a4580f1aaa8df14fc3ea.jpg,Paul_Engelmeyer,800,598,221559,0,0,0,598,741,3685,Animalia,Anthopleura_elegantissima,,
276663,3,Animalia/Anthopleura_elegantissima/6445993f29d670e3feeaa15a48a7d322.jpg,jadiaz,800,600,208800,0,0,0,522,800,3685,Animalia,Anthopleura_elegantissima,,
276665,3,Animalia/Anthopleura_elegantissima/c975221dbf4faa64fb8ad56a51f9b259.jpg,redhat,605,800,106215,0,166,101,485,438,3685,Animalia,Anthopleura_elegantissima,,
276667,3,Animalia/Anthopleura_elegantissima/816a44bcdc47cdf64ac44398ab36e6e5.jpg,Lauren_Magner,531,800,150272,0,79,0,587,512,3685,Animalia,Anthopleura_elegantissima,,
276669,3,Animalia/Anthopleura_elegantissima/73e0430f57aa4fbd2b3add46a49f5b98.jpg,ponkyjoe,600,800,175806.5,0,0,0,587,599,3685,Animalia,Anthopleura_elegantissima,,
276672,3,Animalia/Anthopleura_elegantissima/f932a65c29cf54de594f4f7f71129794.jpg,tlsparks,500,800,106805,0,147,69,521,410,3685,Animalia,Anthopleura_elegantissima,,
276690,3,Animalia/Anthopleura_elegantissima/46045bbeea215225864e7ecfcf5ec2aa.jpg,sneha,800,450,134514,0,7,43,423,636,3685,Animalia,Anthopleura_elegantissima,,
276715,3,Animalia/Anthopleura_elegantissima/44895c52ba5089c8974fc5f762e5d5a9.jpg,lhillmann,600,800,44712,0,154,170,368,243,3685,Animalia,Anthopleura_elegantissima,,
276745,3,Animalia/Anthopleura_elegantissima/b10029ab441ebb26f82c5bb79ddcbbac.jpg,steller,600,800,92305.5,0,191,71,447,413,3685,Animalia,Anthopleura_elegantissima,,
276747,3,Animalia/Anthopleura_elegantissima/54bfe43d3adcde7e300d37a60a8950f6.jpg,saravbrink,800,600,199644,0,73,36,524,762,3685,Animalia,Anthopleura_elegantissima,,
276751,3,Animalia/Anthopleura_elegantissima/476424d3d6b5da5e95a0932228a48a05.jpg,moripoint,600,800,220524,0,0,48,799,552,3685,Animalia,Anthopleura_elegantissima,,
317242,1,Animalia/Anthopleura_artemisia/c6ba163b2999b42c3877feb360f7d46f.jpg,Brenna_Green,600,800,39750,0,200,225,300,265,4148,Animalia,Anthopleura_artemisia,,
317243,1,Animalia/Anthopleura_artemisia/3cc3e1b8ef6c4acf38e7491fc46cbd18.jpg,Brenna_Green,600,800,113939,0,40,130,574,397,4148,Animalia,Anthopleura_artemisia,,
317248,3,Animalia/Anthopleura_artemisia/aad1dc8d4d593f179289f75d92574292.jpg,Marisa_Agarwal,800,800,150975,0,104,73,549,550,4148,Animalia,Anthopleura_artemisia,,
317252,3,Animalia/Anthopleura_artemisia/6c732d039656f5a0691dba4d2a42d789.jpg,Ken-ichi_Ueda,533,800,180765,0,71,0,702,515,4148,Animalia,Anthopleura_artemisia,,
317253,3,Animalia/Anthopleura_artemisia/a9dc306ba30706267df79b1d945dcad7.jpg,Ken-ichi_Ueda,800,800,145179,0,157,164,566,513,4148,Animalia,Anthopleura_artemisia,,
317257,3,Animalia/Anthopleura_artemisia/c46119ce23b423d71baf72c34a6c4a49.jpg,salmonskyview,600,800,223320.5,0,0,41,799,559,4148,Animalia,Anthopleura_artemisia,,
317258,3,Animalia/Anthopleura_artemisia/e045fbf39da1ad1bb82593ddd515a643.jpg,lhillmann,600,800,50449.5,0,338,171,333,303,4148,Animalia,Anthopleura_artemisia,,
317261,3,Animalia/Anthopleura_artemisia/e4e1ed6f88a496df50fbf24968377f50.jpg,mseaver,642,800,45314,0,224,170,326,278,4148,Animalia,Anthopleura_artemisia,,
317262,3,Animalia/Anthopleura_artemisia/63e70543d459ca806b371d526c986dda.jpg,mseaver,648,800,21885.5,0,0,165,169,259,4148,Animalia,Anthopleura_artemisia,,
317263,1,Animalia/Anthopleura_artemisia/752b86f59badd477b48133a4c615b0dc.jpg,Brenna_Green,600,800,102532.5,0,166,12,441,465,4148,Animalia,Anthopleura_artemisia,,
317264,3,Animalia/Anthopleura_artemisia/10f5b2a0c3bc77f4da85da69f9d260d4.jpg,Marisa_Agarwal,600,800,188700,0,126,0,629,600,4148,Animalia,Anthopleura_artemisia,,
317268,3,Animalia/Anthopleura_artemisia/42dacf1e05860db5f1995a4bdb078530.jpg,eme,800,597,44354,0,177,296,331,268,4148,Animalia,Anthopleura_artemisia,,
317269,3,Animalia/Anthopleura_artemisia/3f2c641a89a2286ce2a2a0378d6653fb.jpg,eme,800,597,13254,0,233,308,188,141,4148,Animalia,Anthopleura_artemisia,,
317272,2,Animalia/Anthopleura_artemisia/d3b79852feb42ac22a303578a1c03eee.jpg,Paul_G._Johnson,733,800,257077.5,0,18,10,755,681,4148,Animalia,Anthopleura_artemisia,,
317277,3,Animalia/Anthopleura_artemisia/19eca307eb5b9b0912e7384e1b40a91d.jpg,accountz,800,600,9660,0,278,339,140,138,4148,Animalia,Anthopleura_artemisia,,
317278,3,Animalia/Anthopleura_artemisia/489a7129f6402ba0765123cd62d4f1da.jpg,sarahleach,800,600,3160,0,234,320,79,80,4148,Animalia,Anthopleura_artemisia,,
317280,3,Animalia/Anthopleura_artemisia/167bd63fc827a51d37221d6feb888a1b.jpg,Marisa_Agarwal,600,800,171715,0,129,35,610,563,4148,Animalia,Anthopleura_artemisia,,
317282,3,Animalia/Anthopleura_artemisia/ac451399db388389699ae4a01e2d6510.jpg,Marisa_Agarwal,800,800,234945,0,110,54,690,681,4148,Animalia,Anthopleura_artemisia,,
317283,3,Animalia/Anthopleura_artemisia/7eea09e7691ddf5c385a53f4cf70e5ff.jpg,Marisa_Agarwal,800,800,68208,0,268,265,348,392,4148,Animalia,Anthopleura_artemisia,,
317284,3,Animalia/Anthopleura_artemisia/07eed6f0bb06b8d1ef40d0a16849f9cb.jpg,Marisa_Agarwal,600,800,111792.5,0,113,88,485,461,4148,Animalia,Anthopleura_artemisia,,
317286,6,Animalia/Anthopleura_artemisia/43bd94f48a4e19d01c6739a1fe147e6c.jpg,Mr._Wolf,532,800,114228,0,173,17,456,501,4148,Animalia,Anthopleura_artemisia,,
320668,1,Animalia/Acropora_palmata/b7dd8ebb54a332f902e95afde382a685.jpg,sea-kangaroo,634,800,240000,0,0,34,800,600,4201,Animalia,Acropora_palmata,,
320672,3,Animalia/Acropora_palmata/425055118714d9d07b983dddaa9990f2.jpg,Axel_Guillermo_Castañon_Gheno,536,800,57960,0,160,173,460,252,4201,Animalia,Acropora_palmata,,
320681,3,Animalia/Acropora_palmata/acf79f10785602f4b972b483c86beb28.jpg,nesal,600,800,172400,0,0,169,800,431,4201,Animalia,Acropora_palmata,,
320682,3,Animalia/Acropora_palmata/65d17e52c7731d224c6a1fa9380f691a.jpg,jrfinnerty,547,800,132472,0,81,43,571,464,4201,Animalia,Acropora_palmata,,
399628,3,Animalia/Aurelia_aurita/a010187a7762c0234a04f6951d61fcb8.jpg,queennataly,600,800,28861,0,186,205,266,217,4993,Animalia,Aurelia_aurita,,
399629,3,Animalia/Aurelia_aurita/2868208e6cea24f2ed8c247eb4b03d1b.jpg,Johnny_Wilson,671,800,16808,0,448,173,176,191,4993,Animalia,Aurelia_aurita,,
399630,3,Animalia/Aurelia_aurita/2163586a29bb68b9dbe3d1583239e368.jpg,kmh221,600,800,106256,0,175,60,458,464,4993,Animalia,Aurelia_aurita,,
399631,3,Animalia/Aurelia_aurita/05f1455659993028f002775e23f80b12.jpg,kmh221,600,800,103896,0,194,85,468,444,4993,Animalia,Aurelia_aurita,,
399632,3,Animalia/Aurelia_aurita/3f69650d8f0cfce863a7a372d2e13031.jpg,itzhak1946,600,800,79425,0,192,144,450,353,4993,Animalia,Aurelia_aurita,,
399636,3,Animalia/Aurelia_aurita/fcae558caa04662f12df4e3bef50644c.jpg,salmonskyview,579,800,122926.5,0,252,19,531,463,4993,Animalia,Aurelia_aurita,,
399638,3,Animalia/Aurelia_aurita/4bee79599ebe5f50ca6d8bb19f17e5df.jpg,swalmsley,600,800,84147.5,0,100,77,485,347,4993,Animalia,Aurelia_aurita,,
399639,3,Animalia/Aurelia_aurita/e8f4c90725732de24850aacb907590a3.jpg,Guido_Schmitz,585,800,89170,0,94,90,482,370,4993,Animalia,Aurelia_aurita,,
399640,3,Animalia/Aurelia_aurita/3af71ea55ab5536ca5b87f11fe35382b.jpg,Guido_Schmitz,600,800,147322,0,137,12,619,476,4993,Animalia,Aurelia_aurita,,
399641,4,Animalia/Aurelia_aurita/2e74d6ccb4c650c0f689dd1dcb7ee538.jpg,Kent_Miller,600,800,54990,0,203,140,390,282,4993,Animalia,Aurelia_aurita,,
399652,3,Animalia/Aurelia_aurita/ab9c17454a9135455d5ef4b50c79ff47.jpg,Ken-ichi_Ueda,800,800,188233.5,0,93,116,637,591,4993,Animalia,Aurelia_aurita,,
399654,1,Animalia/Aurelia_aurita/1f911a40242fb18550c236261e68599d.jpg,ktreu,533,800,13465.5,0,173,198,191,141,4993,Animalia,Aurelia_aurita,,
399655,2,Animalia/Aurelia_aurita/5ffd315ec076c56cf209eaebf6869d5a.jpg,Mark_Rosenstein,600,800,26944.5,0,286,100,213,253,4993,Animalia,Aurelia_aurita,,
399656,3,Animalia/Aurelia_aurita/2ce433281ae3fcb73d836694a85e88b1.jpg,phylocode,640,800,23956,0,272,194,212,226,4993,Animalia,Aurelia_aurita,,
399657,6,Animalia/Aurelia_aurita/9fb368a9f369718c25305ccca3054d10.jpg,johnyochum,600,800,149430,0,56,88,586,510,4993,Animalia,Aurelia_aurita,,
399658,3,Animalia/Aurelia_aurita/1eff119cf6456fd5572121b01a0e8338.jpg,Paul_Norwood,600,800,42470,0,254,151,310,274,4993,Animalia,Aurelia_aurita,,
399659,3,Animalia/Aurelia_aurita/3b2f0683a9d8fb6683dbdb2d4e2df4dc.jpg,Paul_Norwood,600,800,81042.5,0,153,91,421,385,4993,Animalia,Aurelia_aurita,,
399660,3,Animalia/Aurelia_aurita/9400ba7f94a227e6e92a1fefff6d24cb.jpg,Annika_Lindqvist,601,800,7298,0,297,304,164,89,4993,Animalia,Aurelia_aurita,,
399664,3,Animalia/Aurelia_aurita/e508013f18b605fad64bd2b45abff459.jpg,kevinhintsa,600,800,73463.5,0,210,152,407,361,4993,Animalia,Aurelia_aurita,,
399667,3,Animalia/Aurelia_aurita/1d7b3ad5376663dcf277562b2a458e98.jpg,BJ_Stacey,533,800,129570,0,84,80,617,420,4993,Animalia,Aurelia_aurita,,
399668,3,Animalia/Aurelia_aurita/83c9906cff3e2b242dd1396eb486b108.jpg,Kenneth_Bader,536,800,6045.5,0,369,272,113,107,4993,Animalia,Aurelia_aurita,,
399669,3,Animalia/Aurelia_aurita/cc32f8d895f06c2e42a47fb43420d00d.jpg,luciapav,604,800,67473,0,189,183,441,306,4993,Animalia,Aurelia_aurita,,
405436,3,Animalia/Anthopleura_sola/ca836195358b922fc0b8989fbe145f6d.jpg,kmedina,800,800,237965.5,0,58,24,677,703,5054,Animalia,Anthopleura_sola,,
405439,3,Animalia/Anthopleura_sola/155bad7ca0522db7ca1bbb24eb9f056f.jpg,Sako,450,800,18075,0,161,147,241,150,5054,Animalia,Anthopleura_sola,,
405444,3,Animalia/Anthopleura_sola/011a245896417ca50ae198a322ba3f96.jpg,moonlightrunner,800,600,190641,0,0,102,583,654,5054,Animalia,Anthopleura_sola,,
405452,3,Animalia/Anthopleura_sola/c5e181102f88038325a1f7281bfd5b1f.jpg,rslee,597,800,100818.5,0,106,116,493,409,5054,Animalia,Anthopleura_sola,,
405453,3,Animalia/Anthopleura_sola/12e9c9b78372fe8d83be33c02c62dabc.jpg,ksimms,600,800,177600,0,144,0,592,600,5054,Animalia,Anthopleura_sola,,
405460,3,Animalia/Anthopleura_sola/9369741c0e3aed4a4f246cdc515db7ed.jpg,amymiller,600,800,54870,0,166,149,372,295,5054,Animalia,Anthopleura_sola,,
405471,3,Animalia/Anthopleura_sola/78b2e4e793f95baf6256c1ff68bb9110.jpg,Bryna,533,800,74140,0,258,60,337,440,5054,Animalia,Anthopleura_sola,,
405476,3,Animalia/Anthopleura_sola/f29b3bbbb11abf476b0ccb77620648d6.jpg,terrydad2,800,600,62252,0,32,10,316,394,5054,Animalia,Anthopleura_sola,,
405498,3,Animalia/Anthopleura_sola/1a75b978561dc2d674aa18924b730619.jpg,bethadamyk,598,800,170765,0,103,23,595,574,5054,Animalia,Anthopleura_sola,,
405499,3,Animalia/Anthopleura_sola/f0290e5627e849c920b503ac81fc30e5.jpg,ryanauker,800,600,50193,0,199,299,297,338,5054,Animalia,Anthopleura_sola,,
405504,3,Animalia/Anthopleura_sola/d0e110f4989d78fa10f8a43fb8c4ea15.jpg,matthew_salkiewicz,450,800,132086,0,64,28,626,422,5054,Animalia,Anthopleura_sola,,
405508,3,Animalia/Anthopleura_sola/bcd1302fc9a303efd367af77c84f46cf.jpg,ponkyjoe,800,600,151655,0,62,76,490,619,5054,Animalia,Anthopleura_sola,,
405519,3,Animalia/Anthopleura_sola/3bc325db0c253d4ce3e2d51a24bbe89f.jpg,sarahleach,600,800,35748,0,335,153,331,216,5054,Animalia,Anthopleura_sola,,
405527,3,Animalia/Anthopleura_sola/eba1a7e9d399fb3f7931031c0602ebd4.jpg,Lorri-Gong,600,800,121771,0,182,103,493,494,5054,Animalia,Anthopleura_sola,,
405532,6,Animalia/Anthopleura_sola/8d0c1a5ed9f63a7027fc760df674d1c8.jpg,Alex_Shepard,747,800,102544.5,0,159,145,499,411,5054,Animalia,Anthopleura_sola,,
405534,3,Animalia/Anthopleura_sola/c7444d9a97764eeb926a676e176a8a55.jpg,arlo,450,800,174400,0,0,0,800,436,5054,Animalia,Anthopleura_sola,,
405536,3,Animalia/Anthopleura_sola/80cf023ea22875a6e7d3f11d957b0b5e.jpg,scsurflady,600,800,173719,0,80,1,581,598,5054,Animalia,Anthopleura_sola,,
405539,3,Animalia/Anthopleura_sola/34dc0c89fad6e2f6cce2542d26d68380.jpg,ylicea,800,598,174317,0,0,25,598,583,5054,Animalia,Anthopleura_sola,,
405549,3,Animalia/Anthopleura_sola/1fbaf92debcdd99f22be24f0f21125e2.jpg,alikat,600,800,93322.5,0,62,131,541,345,5054,Animalia,Anthopleura_sola,,
436948,3,Animalia/Anthopleura_xanthogrammica/17e9466aedcca06ffbe34157065c83fa.jpg,akruger90,800,600,33370,0,109,267,284,235,450,Animalia,Anthopleura_xanthogrammica,,
436957,3,Animalia/Anthopleura_xanthogrammica/649d0de93ab154941e905ac52b14ecfb.jpg,Chris_Evers,800,600,32379,0,168,355,251,258,450,Animalia,Anthopleura_xanthogrammica,,
436979,3,Animalia/Anthopleura_xanthogrammica/30e5c5b5092769b2758562d9c7eca911.jpg,Chris_Brown,800,600,129642,0,51,123,492,527,450,Animalia,Anthopleura_xanthogrammica,,
436985,3,Animalia/Anthopleura_xanthogrammica/8cd890f30bd61273ec5eb12085b75fda.jpg,Mike,800,800,226097,0,178,5,622,727,450,Animalia,Anthopleura_xanthogrammica,,
436987,3,Animalia/Anthopleura_xanthogrammica/09a46e5c8be9454f02cb1d033a145236.jpg,Nicholas_Pollock,600,800,132704,0,147,28,464,572,450,Animalia,Anthopleura_xanthogrammica,,
493839,3,Animalia/Aetobatus_narinari/189c64aba46cb16ec9b0c6dabb53960b.jpg,Brook,800,600,61050,0,2,256,555,220,1763,Animalia,Aetobatus_narinari,,
586782,3,Animalia/Anthopleura_elegantissima/70716322021b0b194f4432592000e622.jpg,mcguirej,800,600,239300.5,0,0,0,599,799,3685,Animalia,Anthopleura_elegantissima,,
586795,3,Animalia/Anthopleura_elegantissima/544556c94fadede651c95f0272dcaaa9.jpg,Bridget_Spencer,600,800,240000,0,0,0,800,600,3685,Animalia,Anthopleura_elegantissima,,
612895,3,Animalia/Anthopleura_artemisia/ad83eb9c03f41c831e6dfc47869a026d.jpg,Leslie_Flint,600,800,46836.5,0,293,149,283,331,4148,Animalia,Anthopleura_artemisia,,
612901,3,Animalia/Anthopleura_artemisia/b51209011d17d981a85414ad3ec93184.jpg,divemaster,662,800,209807.5,0,53,15,665,631,4148,Animalia,Anthopleura_artemisia,,
612902,3,Animalia/Anthopleura_artemisia/2aede4977fa972f5d35c1f3bf8cad16b.jpg,divemaster,600,800,103680,0,57,153,480,432,4148,Animalia,Anthopleura_artemisia,,
612903,3,Animalia/Anthopleura_artemisia/a4d256d8bcfc645cd90f1baf9fd825eb.jpg,Leslie_Flint,600,800,46512,0,292,156,304,306,4148,Animalia,Anthopleura_artemisia,,
612904,3,Animalia/Anthopleura_artemisia/9fedb8fa778f6b7441c7a9c3117126f5.jpg,Leslie_Flint,600,800,172630,0,67,0,610,566,4148,Animalia,Anthopleura_artemisia,,
612908,3,Animalia/Anthopleura_artemisia/2729b7352a2dc26e803969cde6e0627c.jpg,edward_rooks,533,800,31185,0,246,154,231,270,4148,Animalia,Anthopleura_artemisia,,
612909,3,Animalia/Anthopleura_artemisia/1c8d140ae787c5d2e7316342f1e300b5.jpg,Erika,600,800,17466.5,0,157,155,193,181,4148,Animalia,Anthopleura_artemisia,,
612911,3,Animalia/Anthopleura_artemisia/9c6e4cb23aa3deb6673c68556439d825.jpg,Erin_McKittrick,783,800,313200,0,0,0,800,783,4148,Animalia,Anthopleura_artemisia,,
612912,3,Animalia/Anthopleura_artemisia/03e3db3ee242ebd3568ff2661d495fd0.jpg,Erin_McKittrick,763,800,273798,0,27,8,742,738,4148,Animalia,Anthopleura_artemisia,,
612913,3,Animalia/Anthopleura_artemisia/5d63b97291abbe542887d13ae3da0879.jpg,Erin_McKittrick,800,685,229649,0,47,31,619,742,4148,Animalia,Anthopleura_artemisia,,
612915,3,Animalia/Anthopleura_artemisia/a75dba5c21a15c44633a63b1049d6001.jpg,Erin_McKittrick,758,800,253472,0,32,9,712,712,4148,Animalia,Anthopleura_artemisia,,
615064,3,Animalia/Acropora_palmata/f44e707a7af9f3773ef0a411752c09ea.jpg,Erika_Mitchell,567,800,109647,0,0,67,558,393,4201,Animalia,Acropora_palmata,,
667490,3,Animalia/Aurelia_aurita/6ec2004b842821919c6733de9802119f.jpg,faerthen,765,800,77168,0,205,222,424,364,4993,Animalia,Aurelia_aurita,,
667494,3,Animalia/Aurelia_aurita/781b07318b7e944b040b66acfb90afd3.jpg,Carmelo_López_Abad,534,800,60775,0,172,84,425,286,4993,Animalia,Aurelia_aurita,,
667496,3,Animalia/Aurelia_aurita/7a12bef8852e1e6c18e12c4e7034866c.jpg,David_W_Siu,800,600,1004.5,0,244,279,49,41,4993,Animalia,Aurelia_aurita,,
667501,3,Animalia/Aurelia_aurita/81c3dcc69c17e55d160710c4c5f1bb8e.jpg,maryams620,800,600,17080,0,186,358,244,140,4993,Animalia,Aurelia_aurita,,
667502,3,Animalia/Aurelia_aurita/50eff54105c408e2da4694c3ca0b87a6.jpg,llamaescobar,800,600,13604.5,0,194,265,169,161,4993,Animalia,Aurelia_aurita,,
667503,3,Animalia/Aurelia_aurita/e64c093fc1f4d49d204f1462802492a9.jpg,Gwen_C._Katz,550,800,1815,0,376,301,66,55,4993,Animalia,Aurelia_aurita,,
667504,3,Animalia/Aurelia_aurita/2d448a166ff3def53d63346e72dc42e6.jpg,Parque_Nacional_Arrecifes_de_Xcalak,600,800,17336,0,359,235,176,197,4993,Animalia,Aurelia_aurita,,
667508,3,Animalia/Aurelia_aurita/8273fa47f144014bdb106fb7ae1ebd8c.jpg,Valeria_Cuellar,534,800,19552,0,232,196,188,208,4993,Animalia,Aurelia_aurita,,
671229,3,Animalia/Anthopleura_sola/f4b7b14681b648d379f9a295f5b0b249.jpg,mrpmarinebio,800,600,183210,0,9,94,591,620,5054,Animalia,Anthopleura_sola,,
671248,3,Animalia/Anthopleura_sola/ea99c60992cc9c1d2772b6baf4bd42a5.jpg,invertboy,600,800,135771,0,121,67,542,501,5054,Animalia,Anthopleura_sola,,
671260,3,Animalia/Anthopleura_sola/de54c5ffb1386ed65b8cb0adbe8a6b77.jpg,cbader,800,600,14696,0,220,297,176,167,5054,Animalia,Anthopleura_sola,,
671262,6,Animalia/Anthopleura_sola/6f8c155ba606aa4297938dc0cfb0b05f.jpg,Claudia_P_Tibbs,600,800,178981,0,160,0,614,583,5054,Animalia,Anthopleura_sola,,
115677,3,Animalia/Cancer_productus/3099b6d0fcbf8c6680c0d04737488f8f.jpg,Neil,532,800,151875,0,30,48,750,405,1539,Animalia,Cancer_productus,,
115684,3,Animalia/Cancer_productus/07261f2d14581c911ffc4bd320986150.jpg,skunktefied,450,800,103684,0,155,1,529,392,1539,Animalia,Cancer_productus,,
115686,2,Animalia/Cancer_productus/d142f1406a16fb4131e93cd485d0b82f.jpg,M._Goff,800,600,88060,0,135,73,259,680,1539,Animalia,Cancer_productus,,
115688,3,Animalia/Cancer_productus/d17397078fc9eebf8e7fdae430026767.jpg,Paul_Engelmeyer,800,598,14214,0,118,367,206,138,1539,Animalia,Cancer_productus,,
115689,3,Animalia/Cancer_productus/e4b6fd7b6dbcd594397a032e79b531fd.jpg,Paul_Engelmeyer,800,598,31110,0,209,267,204,305,1539,Animalia,Cancer_productus,,
115699,3,Animalia/Cancer_productus/a799cef3b5f0d34219093653fc158dcb.jpg,divemaster,600,800,29304,0,372,113,264,222,1539,Animalia,Cancer_productus,,
115704,3,Animalia/Cancer_productus/636d4b2dbafc12ebecfbfdade81eed89.jpg,salmonskyview,469,800,142135,0,29,16,655,434,1539,Animalia,Cancer_productus,,
115705,3,Animalia/Cancer_productus/94b63b6bb36a78f1a1b787ce6e64c553.jpg,tfmr,800,600,65619,0,70,122,414,317,1539,Animalia,Cancer_productus,,
115706,3,Animalia/Cancer_productus/45654d05f3356c1086b646939da86410.jpg,jtcleveland,600,800,81404,0,116,83,433,376,1539,Animalia,Cancer_productus,,
115710,3,Animalia/Cancer_productus/90e14b190552c32e04d7664c02c4a361.jpg,pjwilson,800,600,16232.5,0,180,310,215,151,1539,Animalia,Cancer_productus,,
115714,3,Animalia/Cancer_productus/9b05dd47c373c7b5da8bfc17bedb0f18.jpg,Ben_Moran,800,600,39087,0,151,276,258,303,1539,Animalia,Cancer_productus,,
115722,6,Animalia/Cancer_productus/eecaac8936722bc45cc55b96ee61aaee.jpg,icosahedron,747,800,30872,0,325,210,227,272,1539,Animalia,Cancer_productus,,
115728,3,Animalia/Cancer_productus/c0a58a23d6c87b46560b07e22fe30720.jpg,dotnorris,800,600,133660,0,78,44,410,652,1539,Animalia,Cancer_productus,,
115729,3,Animalia/Cancer_productus/7039f653222225caaf300f398cc52436.jpg,dotnorris,600,800,106503,0,83,177,542,393,1539,Animalia,Cancer_productus,,
115735,3,Animalia/Cancer_productus/1e248323864caca1dc1de6d910bfbf3c.jpg,blitzen1986,600,800,42075,0,178,199,425,198,1539,Animalia,Cancer_productus,,
115736,3,Animalia/Cancer_productus/c958f695de1ce2edd86320e89d915edf.jpg,ebagley,800,600,38087.5,0,179,390,275,277,1539,Animalia,Cancer_productus,,
115738,3,Animalia/Cancer_productus/37e0bbbaedfa5d37daba1ef9fed1284d.jpg,Susan_Evans,800,800,84456,0,216,201,368,459,1539,Animalia,Cancer_productus,,
115739,3,Animalia/Cancer_productus/8e1009a884b3c1c1a7c2e809e19b03b5.jpg,mikashouse,800,600,199836,0,0,6,504,793,1539,Animalia,Cancer_productus,,
115743,3,Animalia/Cancer_productus/2baaea99d9277241c2b18188629456c2.jpg,saravbrink,600,800,19497,0,285,228,291,134,1539,Animalia,Cancer_productus,,
115744,3,Animalia/Cancer_productus/7721f1e2b3461360c04b190df2174af3.jpg,saravbrink,800,600,86508,0,126,114,324,534,1539,Animalia,Cancer_productus,,
115745,3,Animalia/Cancer_productus/f84e06255bdf0460eabe27aa3c7b3869.jpg,shelleymac11,800,600,73431,0,118,258,369,398,1539,Animalia,Cancer_productus,,
171007,3,Animalia/Cardisoma_guanhumi/4ce36e02dcfc7aad9e3057e90d10ec9f.jpg,Tereka,600,800,15344,0,307,210,224,137,2339,Animalia,Cardisoma_guanhumi,,
171008,3,Animalia/Cardisoma_guanhumi/cf3540bed7a97f660776f4f5fd0d5a8b.jpg,frizaguirre,533,800,33700,0,190,150,337,200,2339,Animalia,Cardisoma_guanhumi,,
171014,3,Animalia/Cardisoma_guanhumi/e83de945f1a0f0e080c293759b40bebb.jpg,valeriia-,600,800,99389.5,0,143,176,511,389,2339,Animalia,Cardisoma_guanhumi,,
171015,3,Animalia/Cardisoma_guanhumi/46efc01e4e365f4f416b846e84b6f7e6.jpg,coral-pacheco,450,800,17160,0,413,283,240,143,2339,Animalia,Cardisoma_guanhumi,,
