id,license,file_name,height,width,coco_url,flickr_url,area,iscrowd,x_min_bb,y_min_bb,width_bb,heigth_bb,category_id,supercategory,name
10670,0,290d802e-c7b5-4ced-b6ba-1ad66f874aff.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_06_14_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_06_14_18.png,49662,0,204,193,178,279,18,,Physonectae
10671,0,79a0babe-73eb-4662-9c4f-766a2ad1aab2.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_06_26_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_06_26_02.png,46698,0,60,129,181,258,18,,Physonectae
10672,0,81f6f3d9-2975-411a-b7a1-87a422a528da.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_06_41_17.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_06_41_17.png,42303,0,115,181,177,239,18,,Physonectae
10673,0,ab5fb8c2-6de1-46f0-bd89-8d91465617a5.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_06_53_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_06_53_02.png,39550,0,74,225,175,226,18,,Physonectae
10674,0,dd43ddff-91b5-471e-abca-99c8d33a0eea.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_07_05_16.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_07_05_16.png,76020,0,163,55,181,420,18,,Physonectae
10675,0,2b56e8aa-0688-4895-8aea-836122203bae.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_07_23_01.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_07_23_01.png,93984,0,32,35,264,356,18,,Physonectae
10676,0,783c0a8e-b8da-43da-ab58-85d7f2bf3066.png,486,716,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_07_39_15.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_07_39_15.png,109592,0,66,63,266,412,18,,Physonectae
10677,0,f8b26e6a-9dec-4685-8fbb-06e12e7e3c6c.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_07_50_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_07_50_00.png,87846,0,8,1,242,363,18,,Physonectae
10678,0,e1561fa6-7ead-428e-b476-3e778aabde7c.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_08_00_15.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_08_00_15.png,95472,0,214,2,221,432,18,,Physonectae
10679,0,a5c229fa-45a2-4c5b-8b80-fa137353863b.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_08_08_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_08_08_29.png,130985,0,96,94,335,391,18,,Physonectae
10680,0,6197756c-33b8-4074-9475-d08314b4d20e.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_08_21_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/01_08_21_29.png,163897,0,4,72,527,311,18,,Physonectae
10681,0,9a160d55-46ed-408e-94c9-3e9f3c86c8a7.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/07_04_47_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/07_04_47_23.png,8580,0,289,7,65,132,18,,Physonectae
10682,0,7f5640a3-e4a2-4ee2-9acf-c18de4ff6327.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/072/05_32_12_03.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/072/05_32_12_03.png,3420,0,140,170,60,57,18,,Physonectae
10683,0,b9da8965-2399-4de9-be98-56a635a7cb5e.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/072/05_32_58_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/072/05_32_58_23.png,2250,0,216,202,50,45,18,,Physonectae
10684,0,9b0d980b-407c-4db3-8fa0-ccb0d28c1510.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/072/05_33_10_22.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/072/05_33_10_22.png,5852,0,40,27,76,77,18,,Physonectae
10685,0,9f69644d-d47e-4354-9959-6505db3ce43a.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/072/05_33_43_10.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/072/05_33_43_10.png,2915,0,287,3,53,55,18,,Physonectae
10686,0,5623ce1a-ecf5-46f2-a0d9-f8b4a8700972.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_34_28_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_34_28_28.png,5768,0,218,148,103,56,18,,Physonectae
10687,0,ce37393b-d862-45d3-9092-409dd3490196.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_35_37_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_35_37_18.png,12744,0,128,51,108,118,18,,Physonectae
10688,0,d2efff39-681b-476d-9ff2-cab0d2439738.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_36_47_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_36_47_23.png,13015,0,524,165,95,137,18,,Physonectae
10689,0,1ad93009-4e61-4b70-a4bd-5a6e0c1740fb.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_36_52_08.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_36_52_08.png,30208,0,262,170,256,118,18,,Physonectae
10690,0,1fa99da8-cec8-416c-aa93-5ff9ff06af99.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_37_29_11.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_37_29_11.png,102606,0,98,81,349,294,18,,Physonectae
10691,0,fcfd83ce-7fa1-4633-8294-c2639ed76be9.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_37_37_11.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_37_37_11.png,75447,0,251,107,303,249,18,,Physonectae
10692,0,4fb2b8f4-28bb-4e41-9543-91618479a7f3.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_38_27_15.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_38_27_15.png,10332,0,184,307,123,84,18,,Physonectae
10693,0,fef56b43-5186-4861-ae26-4d6d1494d395.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_39_06_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/086/02_39_06_20.png,57113,0,12,190,287,199,18,,Physonectae
10694,0,5e940d2e-df82-4b61-8e1f-3e690cb571d6.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/277/07_52_15_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/277/07_52_15_23.png,2809,0,175,395,53,53,18,,Physonectae
10695,0,9490a956-1c41-472c-bf43-d9f305f1dbbb.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/277/07_52_38_07.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/277/07_52_38_07.png,6580,0,301,388,94,70,18,,Physonectae
10696,0,a59f04f9-1944-40dc-8609-d9e3e9d794e0.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/01_07_32_04.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/01_07_32_04.png,840,0,623,101,20,42,18,,Physonectae
10697,0,bbfaccc6-faf9-4f59-9091-6d552b28259a.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/01_07_51_19.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/01_07_51_19.png,320,0,479,65,16,20,18,,Physonectae
10698,0,f84c1da4-554a-4326-83e9-9bfbbc926d3a.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/01_21_35_24.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/01_21_35_24.png,11856,0,3,248,208,57,18,,Physonectae
11662,0,3536fc85-0846-44cb-ad84-a898a60500a7.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_40_43_05.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_40_43_05.png,3071,0,241,130,37,83,20,,Poeobius meseres
11663,0,9332811d-07e6-46ed-bf16-18a1be9b28aa.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_40_49_05.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_40_49_05.png,2310,0,257,113,30,77,20,,Poeobius meseres
11664,0,c1c3588d-62f1-4ab9-961f-0cf107b681e5.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_40_55_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_40_55_20.png,2016,0,258,159,28,72,20,,Poeobius meseres
11665,0,07ef0f6e-5792-47ab-b5f4-355668e90cb9.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_02_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_02_20.png,2250,0,366,194,30,75,20,,Poeobius meseres
11666,0,c6b927d5-dfdb-43a4-81e2-d31505099fba.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_07_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_07_20.png,2130,0,258,145,30,71,20,,Poeobius meseres
11667,0,50110aa6-462a-4f79-b2a7-889825522c42.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_16_04.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_16_04.png,3382,0,323,120,38,89,20,,Poeobius meseres
11668,0,b9a2e397-4d6e-4b50-914e-3b3c36c8df70.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_20_05.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_20_05.png,11124,0,171,316,103,108,20,,Poeobius meseres
11669,0,b804951f-d795-474b-92bd-875ed759c7ef.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_27_04.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/06_41_27_04.png,4704,0,297,118,42,112,20,,Poeobius meseres
11670,0,6a1fc095-b415-41e3-af9e-3a5386a97c82.png,486,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/220/03_25_00_21.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/220/03_25_00_21.png,130,0,291,213,10,13,20,,Poeobius meseres
11671,0,97103fe5-13d2-4450-84bf-c18375b41b0c.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/276/03_23_35_19.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/276/03_23_35_19.png,240,0,246,165,12,20,20,,Poeobius meseres
11672,0,95f0fe94-077e-4bac-bfa4-4adffc97b6c6.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/347/00_40_28_06.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/347/00_40_28_06.png,270,0,198,35,10,27,20,,Poeobius meseres
11673,0,37b29d68-abb2-4fe6-a5aa-065c63f4d452.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/082/06_01_29_17.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/082/06_01_29_17.png,9936,0,277,284,72,138,20,,Poeobius meseres
11674,0,f266af33-659d-44ad-9318-20b416a6e320.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/082/06_01_40_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/082/06_01_40_02.png,559,0,472,331,13,43,20,,Poeobius meseres
11675,0,7868824b-0fb9-4880-ae07-e43a8c13cb8a.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/082/08_20_07_27.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/082/08_20_07_27.png,9696,0,343,126,96,101,20,,Poeobius meseres
11676,0,16aedfac-c329-4bdd-8394-40696ed2e0eb.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/253/01_20_21_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/253/01_20_21_24.png,4736,0,239,264,74,64,20,,Poeobius meseres
11677,0,7fcf9d95-cd55-411a-9a79-6f2184035d88.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/253/01_20_50_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/253/01_20_50_24.png,8132,0,287,76,107,76,20,,Poeobius meseres
11678,0,fb24546a-4f11-4bab-9a10-485f53250c0d.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/253/01_21_14_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/253/01_21_14_08.png,12556,0,192,78,172,73,20,,Poeobius meseres
11679,0,fcc4098b-13b1-4a6a-a150-1625e9855c7d.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/253/01_21_21_22.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/253/01_21_21_22.png,38335,0,154,44,205,187,20,,Poeobius meseres
11680,0,1d0a6ed6-18b2-4a15-ad1d-e7bd908f4626.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/254/04_02_36_03.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/254/04_02_36_03.png,40,0,342,101,5,8,20,,Poeobius meseres
11681,0,8435f0ef-9ebd-4992-8455-118c9ee74044.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/254/04_33_22_06.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/254/04_33_22_06.png,286,0,339,132,22,13,20,,Poeobius meseres
11682,0,b82b8bd6-f8a4-4b25-a0ef-3ebafe348514.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/254/04_35_48_01.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/254/04_35_48_01.png,66,0,291,121,6,11,20,,Poeobius meseres
11683,0,fc755ac3-bdf6-4870-8965-f3c595688568.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/072/05_19_17_26.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/072/05_19_17_26.png,3842,0,343,205,34,113,20,,Poeobius meseres
11684,0,62e99474-6c25-4c58-aadd-3f5fdc96f498.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/072/05_19_52_26.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/072/05_19_52_26.png,10176,0,274,118,53,192,20,,Poeobius meseres
11685,0,35d1a5a6-27e1-45bc-8144-cefe5f7d2dfc.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/072/05_27_30_27.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/072/05_27_30_27.png,7719,0,282,84,83,93,20,,Poeobius meseres
11686,0,79660fa0-36d6-478a-9b91-eebaac249fe5.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/072/05_27_50_11.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/072/05_27_50_11.png,6636,0,263,323,84,79,20,,Poeobius meseres
11687,0,41fd7727-e8a0-47a5-8d41-05b7d9aa61f6.png,483,711,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0531/03_25_41_24.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0531/03_25_41_24.png,11305,0,308,180,95,119,20,,Poeobius meseres
11688,0,85b83c20-2a73-4a1e-a1b8-2f140c86b170.png,483,707,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0531/03_26_04_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0531/03_26_04_29.png,40592,0,343,111,172,236,20,,Poeobius meseres
11689,0,d086f99f-82c3-4160-b822-7e314b475b94.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/075/01_14_31_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/075/01_14_31_20.png,10584,0,321,80,84,126,20,,Poeobius meseres
11690,0,18161ffd-272e-429c-b931-8b01a3a2429b.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/075/01_14_36_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/075/01_14_36_20.png,22032,0,252,136,136,162,20,,Poeobius meseres
11691,0,0cddb99e-ad2d-45b5-b572-36f53be29c4f.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/076/01_08_40_25.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/076/01_08_40_25.png,27599,0,147,1,193,143,20,,Poeobius meseres
11692,0,25a25fa3-2568-4ef0-b2eb-395f03b00dbf.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/076/01_09_04_25.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/076/01_09_04_25.png,151925,0,2,187,515,295,20,,Poeobius meseres
11693,0,8eaada75-c69f-4924-bf1e-14d326d363e1.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_41_07_04.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_41_07_04.png,5229,0,485,291,63,83,20,,Poeobius meseres
11694,0,274b5645-7eb6-4975-a38b-34aeeccbf8ef.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_41_16_03.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_41_16_03.png,10192,0,392,277,98,104,20,,Poeobius meseres
11695,0,eb96a4ac-4d8f-4cf8-8e38-db5bde45c0db.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_41_51_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_41_51_02.png,5145,0,241,242,49,105,20,,Poeobius meseres
11696,0,8009fa61-61d9-404f-90f2-98f9a76ba797.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_47_09_08.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_47_09_08.png,1971,0,475,197,27,73,20,,Poeobius meseres
11697,0,f4b096c8-c0ca-4742-b96d-3154e1a99689.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_47_59_06.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_47_59_06.png,910,0,293,167,26,35,20,,Poeobius meseres
11698,0,7b4db5e3-4f19-4de1-938d-324989f8b7f5.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_48_45_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_48_45_20.png,111960,0,259,61,311,360,20,,Poeobius meseres
11699,0,edae1d31-e7d4-4a0d-ab09-dc76fc058445.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_48_57_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/084/01_48_57_20.png,43888,0,189,108,211,208,20,,Poeobius meseres
11700,0,b70a72ff-2b32-43d9-a59b-25d59b0bee4f.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/090/01_13_26_21.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/090/01_13_26_21.png,1672,0,236,158,38,44,20,,Poeobius meseres
13230,0,54d9e9c3-720f-47f6-a1ab-b6313eeb2cbf.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/HydrozoaOther055_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/HydrozoaOther055_trimmed.png,375193,0,390,216,637,589,22,,Ptychogastria polaris
13231,0,991accfb-31bd-44dd-909f-a35d14527d74.png,900,1600,https://oer.hpc.msstate.edu/FathomNet/HydrozoaOther054_trimmed.png,https://oer.hpc.msstate.edu/FathomNet/HydrozoaOther054_trimmed.png,148350,0,183,364,430,345,22,,Ptychogastria polaris
13232,0,234cdf2e-52cc-4b2c-8937-82c590fe69f7.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0850/04_54_56_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0850/04_54_56_18.png,3536,0,276,271,68,52,22,,Ptychogastria polaris
13233,0,2bb022a5-f0dd-428b-a973-4928821be235.png,366,720,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0494/02_40_20_27.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0494/02_40_20_27.png,672,0,95,151,28,24,22,,Ptychogastria polaris
13669,0,67f5c3d4-84b9-4e1f-b0b5-28b54dfc3543.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4244/702968--6bd90f9b-2730-4a66-8e7c-167be4f76492.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4244/702968--6bd90f9b-2730-4a66-8e7c-167be4f76492.png,14678,0,1056,593,82,179,23,,Push Corer
13670,0,8fc0c9de-f95b-4b27-b251-4f728a70554b.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4244/0--824e708e-4504-4861-b520-d709ba2d1580.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4244/0--824e708e-4504-4861-b520-d709ba2d1580.png,72657,0,444,728,243,299,23,,Push Corer
13671,0,a195b9ac-bb5d-4f6d-a4da-ece265edec25.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4256/20200114T184445Z--bf502cec-9df1-4164-90ee-37059767e526.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4256/20200114T184445Z--bf502cec-9df1-4164-90ee-37059767e526.png,41310,0,717,621,153,270,23,,Push Corer
13673,0,dec95db6-a42a-480e-95c7-4f94419e2301.png,366,720,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_04_14.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_04_14.png,18270,0,439,93,90,203,24,,Pyrosoma atlanticum
13674,0,bfbb8559-c720-418e-9df0-765b5cbb2ed4.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_08_08.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_08_08.png,227891,0,996,115,281,811,24,,Pyrosoma atlanticum
13675,0,7bf0fece-f7fc-4d9b-b77a-c87356380b57.png,366,720,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_16_19.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_16_19.png,26752,0,313,0,128,209,24,,Pyrosoma atlanticum
13676,0,f2ed85be-6eb8-4110-bf67-828700157055.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_37_17.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_37_17.png,276736,0,1171,259,376,736,24,,Pyrosoma atlanticum
13677,0,83ca9d23-6c0d-49ac-acec-fa841945fdbe.png,366,720,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_58_08.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0477/02_02_58_08.png,63118,0,259,98,302,209,24,,Pyrosoma atlanticum
13678,0,1f0cfbfa-60c3-457c-9bf3-0e3edb281e38.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3761/01_21_59_15.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3761/01_21_59_15.png,23316,0,1470,384,134,174,24,,Pyrosoma atlanticum
13679,0,46bf53d7-db1e-4791-9cba-3b196dc9af12.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0665/03_41_46_03.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0665/03_41_46_03.png,43008,0,1176,219,112,384,24,,Pyrosoma atlanticum
13680,0,259f69dd-d2c0-448a-bab5-0ec3c2b38456.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0670/07_55_18_09.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0670/07_55_18_09.png,1418040,0,0,0,1313,1080,24,,Pyrosoma atlanticum
13681,0,5bd6a265-c454-4bd9-8dba-87d8adfa0f62.png,1080,1890,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0670/07_55_55_08.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0670/07_55_55_08.png,128744,0,1026,241,209,616,24,,Pyrosoma atlanticum
13682,0,caf38d5a-4fed-40c8-9fea-f69007ecb4b7.png,1080,1875,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0670/07_56_13_08.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0670/07_56_13_08.png,298776,0,136,219,633,472,24,,Pyrosoma atlanticum
13885,0,c79ab88b-106d-4133-8c05-63990a8b8586.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144756Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144756Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,840,0,1592,91,35,24,24,,Pyrosoma atlanticum
13886,0,ac44d081-9c52-4f98-ac2d-e083474d12dc.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144804Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144804Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,1260,0,538,454,42,30,24,,Pyrosoma atlanticum
13887,0,506d22a9-6052-4843-9e64-547902f30ab9.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144823Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1264/20200307T144823Z--aefc647d-d19e-4d38-a07f-2cb094ea9688.png,2448,0,1309,661,68,36,24,,Pyrosoma atlanticum
