id,license,file_name,rights_holder,height,width,area,iscrowd,X_bb,Y_bb,width_bb,heigth_bb,category_id,supercategory,name
164110,3,Insecta/Anartia_jatrophae/b03c2de82fbd4c0f27a603a9c010bc08.jpg,judywelna,735,800,51912,0,175,165,336,309,2244,Insecta,Anartia_jatrophae
164115,3,Insecta/Anartia_jatrophae/dbc41d7f0c789f04ca0c5c3f718a329f.jpg,nuryz,600,800,3465,0,337,280,70,99,2244,Insecta,Anartia_jatrophae
164118,3,Insecta/Anartia_jatrophae/aa89706b6e8c7c4ece75c2c593b9efce.jpg,estefaniafernandez,600,800,31339,0,223,175,259,242,2244,Insecta,Anartia_jatrophae
164132,3,Insecta/Anartia_jatrophae/25db003b4d301fef6adb034b79f13124.jpg,southwestwanderer,693,800,36396,0,232,189,337,216,2244,Insecta,Anartia_jatrophae
164134,3,Insecta/Anartia_jatrophae/457b24fd20f6365856349ac7de53f421.jpg,Parque_Nacional_Arrecifes_de_Xcalak,600,800,115136,0,189,57,448,514,2244,Insecta,Anartia_jatrophae
164135,3,Insecta/Anartia_jatrophae/e875f35e1d11d673b215323a15daebc6.jpg,captainconfley,533,800,22523,0,321,203,202,223,2244,Insecta,Anartia_jatrophae
164156,3,Insecta/Anartia_jatrophae/36573a440df467113c25a61d834a9730.jpg,craigdux,600,800,17595,0,257,251,230,153,2244,Insecta,Anartia_jatrophae
164157,3,Insecta/Anartia_jatrophae/5f12d53cd2528aff19033a82a6264508.jpg,kathiana_cardona,534,800,33860.5,0,200,85,281,241,2244,Insecta,Anartia_jatrophae
164159,3,Insecta/Anartia_jatrophae/08a1735dbcc0270909e7be6355d0a216.jpg,Jeff_Skrentny,600,800,151105.5,0,150,62,567,533,2244,Insecta,Anartia_jatrophae
164161,3,Insecta/Anartia_jatrophae/67301b9e4aaa6150adb42ebb9f1a2f07.jpg,jessicaabarca,600,800,9271,0,225,239,127,146,2244,Insecta,Anartia_jatrophae
164165,3,Insecta/Anartia_jatrophae/579ea88da8c7a1fb6c384f0a901fa671.jpg,David_Kaposi,560,800,56104.5,0,231,26,339,331,2244,Insecta,Anartia_jatrophae
164171,3,Insecta/Anartia_jatrophae/c6f72930b9ddc2aa27acf73c824e02a6.jpg,nursenen,569,800,112234.5,0,173,87,509,441,2244,Insecta,Anartia_jatrophae
164175,3,Insecta/Anartia_jatrophae/3093f51354964d3d51ca5442876c3110.jpg,Chris_Evers,779,800,221862,0,63,25,618,718,2244,Insecta,Anartia_jatrophae
164181,3,Insecta/Anartia_jatrophae/ed4cc197cfb549305bb162fa02fecb4c.jpg,Alfonsina_Hernández_Cardona,600,800,25833,0,303,162,237,218,2244,Insecta,Anartia_jatrophae
164187,3,Insecta/Anartia_jatrophae/b414d727a85af1ab350c5aa459a93009.jpg,lizet_solis,534,800,15133.5,0,286,176,177,171,2244,Insecta,Anartia_jatrophae
164192,3,Insecta/Anartia_jatrophae/20dcff2a1ebaf1fca383799f8647c4cc.jpg,abratanchipa,600,800,18744,0,287,215,213,176,2244,Insecta,Anartia_jatrophae
164196,3,Insecta/Anartia_jatrophae/8a915d94b641c4fd139eef274fee0a49.jpg,James_Steamer,600,800,93940,0,130,151,610,308,2244,Insecta,Anartia_jatrophae
164203,3,Insecta/Anartia_jatrophae/6bf091ade626d8dae9afd621d813fcd0.jpg,autumnish,536,800,29290,0,285,133,290,202,2244,Insecta,Anartia_jatrophae
164223,3,Insecta/Anartia_jatrophae/d66146df6ca0d68fc3f7c774878229e1.jpg,manimiranda,533,800,28942.5,0,303,75,227,255,2244,Insecta,Anartia_jatrophae
164224,3,Insecta/Anartia_jatrophae/43572bc60dde81fedeb0c7fdc3fb7f52.jpg,Sam_Kieschnick,600,800,161505,0,38,71,666,485,2244,Insecta,Anartia_jatrophae
514828,3,Insecta/Anartia_jatrophae/ab631600d9aa8ec113459bfc2f144804.jpg,Elena_Galindo,533,800,36975,0,237,161,290,255,2244,Insecta,Anartia_jatrophae
514831,3,Insecta/Anartia_jatrophae/1964da32f112c1a4ec5a7f67d71dab40.jpg,Daniel_George,533,800,45633,0,296,110,318,287,2244,Insecta,Anartia_jatrophae
514838,3,Insecta/Anartia_jatrophae/e7d663167032470c07e316ae1b38e710.jpg,Dexter_Hardcastle,600,800,5829.5,0,332,300,131,89,2244,Insecta,Anartia_jatrophae
514842,3,Insecta/Anartia_jatrophae/580b2fa6bf96400396e4b69b1aaebe50.jpg,Elizabeth,600,800,16128,0,324,124,192,168,2244,Insecta,Anartia_jatrophae
514862,3,Insecta/Anartia_jatrophae/8a5d318d8e8eba53ea467364cc0ba343.jpg,Berenice_García,800,782,135558,0,165,77,443,612,2244,Insecta,Anartia_jatrophae
514868,3,Insecta/Anartia_jatrophae/0abcc672f9556055a4a0f47e416ab4cf.jpg,Fer_HG,800,600,1219,0,268,315,46,53,2244,Insecta,Anartia_jatrophae
514898,3,Insecta/Anartia_jatrophae/64e66917d7c634dcd0fe3c5cfd973459.jpg,Lena_Struwe,800,541,30276,0,147,201,232,261,2244,Insecta,Anartia_jatrophae
514900,3,Insecta/Anartia_jatrophae/1eeede63c7f4108b3ce131a8b7bfe4f2.jpg,i3samanthamum,762,800,19367,0,285,319,214,181,2244,Insecta,Anartia_jatrophae
157513,3,Insecta/Anicla_infecta/08006b377aa7832a72250d9871b430d6.jpg,Mikael_Behrens,800,600,3734.5,0,377,193,97,77,2154,Insecta,Anicla_infecta
157518,3,Insecta/Anicla_infecta/fa12397e3f6718083f3b98cfc0d34de2.jpg,Shelia_Hargis,756,800,110010,0,202,84,386,570,2154,Insecta,Anicla_infecta
157519,3,Insecta/Anicla_infecta/22a6073a90da5fbdaad83b4af19bf340.jpg,BJ_Stacey,534,800,60270,0,268,45,287,420,2154,Insecta,Anicla_infecta
157520,3,Insecta/Anicla_infecta/b4c7b42cbee0c37d25f567461637993f.jpg,BJ_Stacey,533,800,26288,0,354,46,124,424,2154,Insecta,Anicla_infecta
157521,3,Insecta/Anicla_infecta/e0139940eb3944c83f3d7290a229fb7b.jpg,rodburley,800,600,66729,0,140,173,354,377,2154,Insecta,Anicla_infecta
157522,6,Insecta/Anicla_infecta/532ddeb945fbce84e6a8bae69c7506e9.jpg,Michael_D_Fox,800,800,196098,0,69,113,644,609,2154,Insecta,Anicla_infecta
157523,3,Insecta/Anicla_infecta/7b3694367356945c7f66f3a0e630ed54.jpg,Lori_Owenby,800,663,117315,0,94,106,395,594,2154,Insecta,Anicla_infecta
157524,3,Insecta/Anicla_infecta/97946f4f6c13f119fd81070b00c52725.jpg,Lori_Owenby,717,800,87320,0,120,160,472,370,2154,Insecta,Anicla_infecta
157531,3,Insecta/Anicla_infecta/6d9dc4f3fc6ac809b96791f3665a1ca2.jpg,rodburley,800,600,99324,0,148,22,356,558,2154,Insecta,Anicla_infecta
157532,3,Insecta/Anicla_infecta/130d2a926127a1b43b1331c49e62112b.jpg,Linda_Jo_Conn,800,800,149857,0,127,115,541,554,2154,Insecta,Anicla_infecta
157533,3,Insecta/Anicla_infecta/2952633a8dbc59b9b0997cd73cba8f0b.jpg,Linda_Jo_Conn,800,800,180340,0,132,100,568,635,2154,Insecta,Anicla_infecta
157535,3,Insecta/Anicla_infecta/5f7ffcaaef4d20a809444997982892a1.jpg,Linda_Jo_Conn,800,800,152646,0,132,106,494,618,2154,Insecta,Anicla_infecta
157536,3,Insecta/Anicla_infecta/8ee470b6f713a85bbe3e68f8b66a5d59.jpg,Linda_Jo_Conn,800,800,142848,0,88,151,496,576,2154,Insecta,Anicla_infecta
157537,3,Insecta/Anicla_infecta/d50004a60d7fc4f6000fe944ac131b75.jpg,Linda_Jo_Conn,800,800,203841,0,79,83,639,638,2154,Insecta,Anicla_infecta
157539,3,Insecta/Anicla_infecta/2a5b9beed175cb860a7f4e8b3c9cd06d.jpg,Carlos_D._Ross,800,600,13575,0,201,241,150,181,2154,Insecta,Anicla_infecta
157540,3,Insecta/Anicla_infecta/636782ec3e4606807ec68550c7b6dd3b.jpg,rodburley,800,600,86064,0,164,123,352,489,2154,Insecta,Anicla_infecta
157541,3,Insecta/Anicla_infecta/373a2b7dc387fc50a81cc881d8f9dee8.jpg,Vilmer_Herrera,761,800,83300,0,210,174,392,425,2154,Insecta,Anicla_infecta
157545,3,Insecta/Anicla_infecta/ae756865ed145dd9b4d1434b722d11ff.jpg,rodburley,600,800,113735,0,46,86,529,430,2154,Insecta,Anicla_infecta
157558,3,Insecta/Anicla_infecta/25c974d664d7207e791da02924e3d565.jpg,Lori_Owenby,800,538,117720,0,170,43,327,720,2154,Insecta,Anicla_infecta
157559,3,Insecta/Anicla_infecta/d878a0c9beb21b4ac6937c0a1820be66.jpg,rodburley,800,600,102853,0,156,160,326,631,2154,Insecta,Anicla_infecta
510737,3,Insecta/Anicla_infecta/526640090bc8fead719078138944cbd2.jpg,kimberlietx,800,702,86688,0,157,91,301,576,2154,Insecta,Anicla_infecta
510739,3,Insecta/Anicla_infecta/2570b8e51ce9efc8f382a261edfd3fcb.jpg,barrierislandnaturalist,800,600,150579,0,10,101,507,594,2154,Insecta,Anicla_infecta
510740,3,Insecta/Anicla_infecta/78ecb558ddc99b26205385cea0809f53.jpg,barrierislandnaturalist,800,600,82632,0,124,104,313,528,2154,Insecta,Anicla_infecta
510747,3,Insecta/Anicla_infecta/86a350780e7018c63a30e4594fc5a61d.jpg,kimberlietx,768,800,150597,0,125,55,577,522,2154,Insecta,Anicla_infecta
510748,3,Insecta/Anicla_infecta/c2f1b0797f8da44d5a3f25daa2811058.jpg,kimberlietx,689,800,150421,0,0,215,718,419,2154,Insecta,Anicla_infecta
510761,3,Insecta/Anicla_infecta/791481a02f31999e8d97b4da59568394.jpg,krosenthal,800,600,16380,0,152,268,130,252,2154,Insecta,Anicla_infecta
510763,3,Insecta/Anicla_infecta/bdc7cb0a9433ae668f9963171760d8f7.jpg,krosenthal,800,600,14514,0,293,250,118,246,2154,Insecta,Anicla_infecta
510764,3,Insecta/Anicla_infecta/572b009590a7fb97dbda64897cbf1644.jpg,krosenthal,800,600,17931,0,260,226,129,278,2154,Insecta,Anicla_infecta
510767,3,Insecta/Anicla_infecta/f21d639d31fc54c04623787b42d9591e.jpg,kimberlietx,800,529,102528,0,46,144,384,534,2154,Insecta,Anicla_infecta
510771,3,Insecta/Anicla_infecta/7ca735012e1d29fabb22d25e37ecc2d5.jpg,krosenthal,800,600,13986,0,210,260,108,259,2154,Insecta,Anicla_infecta
348580,3,Mammalia/Acinonyx_jubatus/9a0724f238e762410aabb5453bbc0781.jpg,lazza,600,800,4995,0,301,319,135,74,4515,Mammalia,Acinonyx_jubatus
348587,6,Mammalia/Acinonyx_jubatus/0db0d7ac8177ae770bfdc157795e8d22.jpg,vanhoutan,600,800,2144,0,147,402,64,67,4515,Mammalia,Acinonyx_jubatus
348588,3,Mammalia/Acinonyx_jubatus/b040a6e8212b94832e4be6fdbf39b16f.jpg,Martin_Grimm,533,800,85666,0,205,57,406,422,4515,Mammalia,Acinonyx_jubatus
348589,3,Mammalia/Acinonyx_jubatus/fa17c9e92fedd59a58bc9e7d1be401e2.jpg,Nancy_Barrett,530,800,120228,0,0,64,516,466,4515,Mammalia,Acinonyx_jubatus
348598,3,Mammalia/Acinonyx_jubatus/a3dc443b546f9dfcf6574e2d1a418ce4.jpg,John_Sullivan,546,800,2524.5,0,392,220,51,99,4515,Mammalia,Acinonyx_jubatus
348604,3,Mammalia/Acinonyx_jubatus/3ed04dd4a532ab7dd14c071f6a92d40e.jpg,lastchancesafaris,535,800,79218,0,85,151,489,324,4515,Mammalia,Acinonyx_jubatus
348605,3,Mammalia/Acinonyx_jubatus/6b19f89f55dc01f84b6329422893b803.jpg,i_c_riddell,425,800,4588,0,248,216,124,74,4515,Mammalia,Acinonyx_jubatus
348606,3,Mammalia/Acinonyx_jubatus/e8f891209eeeb1d840db06a021ffdaf6.jpg,i_c_riddell,493,800,3859.5,0,280,220,93,83,4515,Mammalia,Acinonyx_jubatus
348607,3,Mammalia/Acinonyx_jubatus/12d271a954ab19f8f8110760b7b4cb00.jpg,Daniel_T._Jones,800,589,2340,0,264,629,78,60,4515,Mammalia,Acinonyx_jubatus
348616,3,Mammalia/Acinonyx_jubatus/8a322f7c49091406136114f1c44713d7.jpg,David_J_Barton,533,800,68409,0,0,135,691,198,4515,Mammalia,Acinonyx_jubatus
348618,3,Mammalia/Acinonyx_jubatus/0f0a87b5cb1c8bdb7721e66c7f2223ff.jpg,mbalame99,367,800,3187.5,0,423,186,85,75,4515,Mammalia,Acinonyx_jubatus
348620,1,Mammalia/Acinonyx_jubatus/a96143d421878787341e90d829760f9d.jpg,Conrad_Savy,600,800,82593,0,155,143,437,378,4515,Mammalia,Acinonyx_jubatus
348621,3,Mammalia/Acinonyx_jubatus/d93c86c044d5a46d317dc77ea2b60bb9.jpg,Hiromi_Ito,533,800,104368,0,121,78,593,352,4515,Mammalia,Acinonyx_jubatus
348622,1,Mammalia/Acinonyx_jubatus/482a8b1f2e0120f833e60c9a7a607df5.jpg,csavy,600,800,110352,0,73,144,627,352,4515,Mammalia,Acinonyx_jubatus
633527,3,Mammalia/Acinonyx_jubatus/1c9405a70dc5ad6abfc96831c02d0bdd.jpg,ehfrandahl,709,800,138609.5,0,48,226,709,391,4515,Mammalia,Acinonyx_jubatus
633528,3,Mammalia/Acinonyx_jubatus/b609faa70f1d188b272e85e50b4a3e04.jpg,ehfrandahl,800,800,147678,0,72,190,604,489,4515,Mammalia,Acinonyx_jubatus
633529,3,Mammalia/Acinonyx_jubatus/128610adcb3978fcabc39112b3f02304.jpg,nickbuys,533,800,69722,0,114,178,491,284,4515,Mammalia,Acinonyx_jubatus
633530,3,Mammalia/Acinonyx_jubatus/1aac048a4b5fb9292bdcb593c75104bf.jpg,nickbuys,533,800,24605,0,183,210,259,190,4515,Mammalia,Acinonyx_jubatus
633531,3,Mammalia/Acinonyx_jubatus/d3ad9377884998006da7bcd460e1818d.jpg,nickbuys,533,800,400,0,394,254,25,32,4515,Mammalia,Acinonyx_jubatus
633542,3,Mammalia/Acinonyx_jubatus/333d92223fa5b2276c77b85c72b84c4a.jpg,Nik_Borrow,800,571,109698,0,126,146,389,564,4515,Mammalia,Acinonyx_jubatus
633546,3,Mammalia/Acinonyx_jubatus/fcb6ba557a0eddc43200ffba944434c0.jpg,jeroendejongja,600,800,1802,0,340,304,68,53,4515,Mammalia,Acinonyx_jubatus
633547,3,Mammalia/Acinonyx_jubatus/1e3ef490f7274b4e9b6556b2f409c41b.jpg,jeroendejongja,600,800,25056,0,512,305,288,174,4515,Mammalia,Acinonyx_jubatus
633548,3,Mammalia/Acinonyx_jubatus/1d7f03327b02fc3b107d0487774d29cf.jpg,jeroendejongja,600,800,1512,0,627,419,63,48,4515,Mammalia,Acinonyx_jubatus
208581,3,Mammalia/Alces_americanus/99c4e6dd3dabcb22174c193604babd4e.jpg,Therese,800,498,52981.5,0,148,238,247,429,2867,Mammalia,Alces_americanus
208599,3,Mammalia/Alces_americanus/ef9313322e1819d855853563a805a355.jpg,sarahwenner,600,800,2499,0,347,327,98,51,2867,Mammalia,Alces_americanus
208600,3,Mammalia/Alces_americanus/26389f7143a63ee3f7b16b1c7cf924e6.jpg,steesh01,600,800,87912,0,24,104,594,296,2867,Mammalia,Alces_americanus
208603,3,Mammalia/Alces_americanus/c2a55c4047ce226ce3b47317c5c92e28.jpg,fraserwatson,633,800,19929,0,286,263,219,182,2867,Mammalia,Alces_americanus
208643,3,Mammalia/Alces_americanus/9cbe3222148068d149786b39b23e59fa.jpg,corbanh,600,800,15660,0,277,206,232,135,2867,Mammalia,Alces_americanus
208703,3,Mammalia/Alces_americanus/09035f1ef7f2e1984bcf16339040e9c6.jpg,leashtotheworld,596,800,3952.5,0,309,306,93,85,2867,Mammalia,Alces_americanus
208738,3,Mammalia/Alces_americanus/1485988fdaac721fccc22279d42ecf91.jpg,David_Lowry,600,800,3672,0,351,256,108,68,2867,Mammalia,Alces_americanus
208745,3,Mammalia/Alces_americanus/3385ccae0421f36b2599d4b6e53f1a2e.jpg,pebbles22,450,800,228,0,371,262,19,24,2867,Mammalia,Alces_americanus
208754,3,Mammalia/Alces_americanus/5bbb4eb866ce7d34d7aee1efc54f22c2.jpg,debbie-garrison,600,800,60424,0,275,139,332,364,2867,Mammalia,Alces_americanus
208761,3,Mammalia/Alces_americanus/29441471179b7c44ec1c4a7564503b72.jpg,dhprice,600,800,17708,0,340,156,152,233,2867,Mammalia,Alces_americanus
208767,3,Mammalia/Alces_americanus/c29d0b652f499135d6612d30aed75b98.jpg,Mike_Leveille,596,800,75148.5,0,227,43,421,357,2867,Mammalia,Alces_americanus
543248,3,Mammalia/Alces_americanus/f11f37d3921455a0cdbe936f8fad902e.jpg,dnydick,533,800,14647.5,0,445,301,189,155,2867,Mammalia,Alces_americanus
543251,3,Mammalia/Alces_americanus/ac0ec9475db2e82ce4646c679860db7b.jpg,Rosemary_J._Smith,600,800,1260,0,326,253,60,42,2867,Mammalia,Alces_americanus
543256,3,Mammalia/Alces_americanus/3ddeea6c51a2b1364c451694dea086a5.jpg,davidseburn,600,800,27740,0,246,176,146,380,2867,Mammalia,Alces_americanus
543268,3,Mammalia/Alces_americanus/3c636e7015d6a57f40c489f54705061f.jpg,kirbyadams,600,800,77430,0,338,148,445,348,2867,Mammalia,Alces_americanus
543290,3,Mammalia/Alces_americanus/527a80ffb9308233b3c7848f261f9f42.jpg,David_Sarkozi,600,800,1380,0,431,208,40,69,2867,Mammalia,Alces_americanus
543295,2,Mammalia/Alces_americanus/8dd5ae64883bfdbc0b82170e98dfb1e0.jpg,Sarah_Vinge-Mazer,600,800,3399,0,337,320,103,66,2867,Mammalia,Alces_americanus
543306,2,Mammalia/Alces_americanus/ea54ba2b956d174b0a4d684e2ffa527b.jpg,khazelbaker,628,800,96915,0,162,164,455,426,2867,Mammalia,Alces_americanus
543318,3,Mammalia/Alces_americanus/652930e8bf4868e30ebb66bdaa978de1.jpg,leerwright,600,800,45815,0,404,7,170,539,2867,Mammalia,Alces_americanus
543330,3,Mammalia/Alces_americanus/7c8fc6c48133dd16559b3a02250f8c03.jpg,Alex_Hall,600,800,11135,0,348,222,170,131,2867,Mammalia,Alces_americanus
543346,6,Mammalia/Alces_americanus/56c88334b00e5fad8e72299a59bb454b.jpg,James_Duncan,530,800,16983,0,264,364,222,153,2867,Mammalia,Alces_americanus
543366,3,Mammalia/Alces_americanus/b9a08976363d25d360788d61afa29199.jpg,Austin_Hess,563,800,40222,0,354,89,238,338,2867,Mammalia,Alces_americanus
543367,3,Mammalia/Alces_americanus/ba69aafffed494b6aed79bb63444d93a.jpg,Shannon_DeVaney,565,800,6588,0,252,284,122,108,2867,Mammalia,Alces_americanus
67254,1,Mammalia/Castor_canadensis/2fb0577c9b447e8617dd2091aa828d0d.jpg,jtscott39,531,800,1800,0,421,249,90,40,864,Mammalia,Castor_canadensis
67281,3,Mammalia/Castor_canadensis/b6dfc0f576ce7931e1d0377f310568a7.jpg,autumnish,800,600,100079,0,100,193,493,406,864,Mammalia,Castor_canadensis
67365,3,Mammalia/Castor_canadensis/289044d354a0e1d9e708fccb530cfa33.jpg,petecorradino,371,800,5733,0,148,200,294,39,864,Mammalia,Castor_canadensis
67420,3,Mammalia/Castor_canadensis/d0c6e5c973bc6668c40884f96f111b31.jpg,swsteele,800,800,39968.5,0,327,350,473,169,864,Mammalia,Castor_canadensis
67482,3,Mammalia/Castor_canadensis/6fe7f8d01d8c70ea83f36eb2eb1ddf8d.jpg,salmonskyview,462,800,4008,0,403,267,167,48,864,Mammalia,Castor_canadensis
67499,3,Mammalia/Castor_canadensis/9e788c00319a327bdec5118f278e4905.jpg,cdemers,600,800,16402,0,324,243,278,118,864,Mammalia,Castor_canadensis
67540,3,Mammalia/Castor_canadensis/470f1007cb90a1132099d786db0027b2.jpg,Andy_Jones,600,800,2385,0,315,243,90,53,864,Mammalia,Castor_canadensis
67599,3,Mammalia/Castor_canadensis/141a403ab9a6b28c555da2c7fb12f64c.jpg,zhil67,533,800,6489,0,310,144,103,126,864,Mammalia,Castor_canadensis
454136,3,Mammalia/Castor_canadensis/8dc67e9c50131ead1c95e1dbbe50eb90.jpg,jfenton,600,800,20301,0,280,247,202,201,864,Mammalia,Castor_canadensis
454189,3,Mammalia/Castor_canadensis/a9edb6408c7fa65bce1b32b6bac8a879.jpg,Kathy_Richardson,411,800,19847.5,0,180,174,467,85,864,Mammalia,Castor_canadensis
454231,3,Mammalia/Castor_canadensis/38ddcba392b34f5ef6a3ccf8d10b76c4.jpg,lenoreatwood,600,800,21648,0,0,261,492,88,864,Mammalia,Castor_canadensis
454234,3,Mammalia/Castor_canadensis/c38d6be9e17374ab196ed89a00d8d215.jpg,Mike_H,600,800,25434.5,0,241,245,559,91,864,Mammalia,Castor_canadensis
454328,3,Mammalia/Castor_canadensis/50621c64116ee64eed81b62862d5b326.jpg,Alice,600,800,62370,0,151,160,567,220,864,Mammalia,Castor_canadensis
316540,3,Mammalia/Dama_dama/5f2e6cfad4b9978ca04886b53dca964d.jpg,Clayton_Bownds,640,800,122760,0,320,43,440,558,4140,Mammalia,Dama_dama
316552,3,Mammalia/Dama_dama/b990a6a21c7a42025c26fce0e4034123.jpg,Emiliano_Mori,601,800,15841,0,249,328,217,146,4140,Mammalia,Dama_dama
612470,3,Mammalia/Dama_dama/5915fce1a3ef64700b3689918c995978.jpg,Jon_Sullivan,600,800,108502.5,0,169,103,629,345,4140,Mammalia,Dama_dama
189735,3,Mammalia/Equus_quagga/7e640ffb2938833a9c3836bcaf9841ec.jpg,mbalame99,487,800,27492,0,373,132,174,316,2608,Mammalia,Equus_quagga
189738,3,Mammalia/Equus_quagga/5dc75b40206fd657bb210a294c2cfc72.jpg,Sarah_Wyatt,533,800,71529,0,9,147,422,339,2608,Mammalia,Equus_quagga
189764,3,Mammalia/Equus_quagga/ef07ab6504a564b375be2d109c39a1fd.jpg,Jenny_Donald,539,800,26727,0,207,173,302,177,2608,Mammalia,Equus_quagga
189774,3,Mammalia/Equus_quagga/6afa02d24cf6faf981f212122bf27ef0.jpg,finlaycox143,600,800,178038,0,172,33,628,567,2608,Mammalia,Equus_quagga
189780,3,Mammalia/Equus_quagga/27cdf5bdcf45242535e3d8f837e63820.jpg,congonaturalist,800,800,238102,0,0,204,799,596,2608,Mammalia,Equus_quagga
189782,3,Mammalia/Equus_quagga/d9ffb70831e2816dbe6fbd7afacc64bd.jpg,David_J_Barton,533,800,35746,0,207,183,293,244,2608,Mammalia,Equus_quagga
189791,3,Mammalia/Equus_quagga/c12bb73bf3cb57798f9358f5f441b67c.jpg,Onildo,600,800,185367,0,120,0,679,546,2608,Mammalia,Equus_quagga
531182,3,Mammalia/Equus_quagga/7983877086f0e609d2906459171e0dd0.jpg,Martin_Grimm,533,800,128347.5,0,255,62,545,471,2608,Mammalia,Equus_quagga
531187,3,Mammalia/Equus_quagga/519062447b70b708b541b0771f377cf1.jpg,ehfrandahl,534,800,121605,0,36,75,605,402,2608,Mammalia,Equus_quagga
531188,3,Mammalia/Equus_quagga/dd8fb7831a4622feff4fb6120a49ef7f.jpg,ehfrandahl,800,800,206766,0,19,153,756,547,2608,Mammalia,Equus_quagga
531190,3,Mammalia/Equus_quagga/acb505c01553f4fcbf18b8cc97650baa.jpg,greglasley,534,800,71136,0,178,154,494,288,2608,Mammalia,Equus_quagga
531191,3,Mammalia/Equus_quagga/ce131a5fed018888f8a039c40488ab0a.jpg,Lacey_Hankin,600,800,163787,0,0,39,586,559,2608,Mammalia,Equus_quagga
284138,3,Mammalia/Giraffa_camelopardalis/587ad052b3209976fa3bfb632013a3c5.jpg,jfrancis,536,800,50022,0,274,86,252,397,3756,Mammalia,Giraffa_camelopardalis
284139,3,Mammalia/Giraffa_camelopardalis/195ef77d6bbef0c9ddc3db9a9e74edb1.jpg,aririfkin,600,800,150147.5,0,0,55,551,545,3756,Mammalia,Giraffa_camelopardalis
284142,3,Mammalia/Giraffa_camelopardalis/bdb360ad1cf7de7263b9f4f29bce8837.jpg,John_Sullivan,546,800,50181,0,294,157,258,389,3756,Mammalia,Giraffa_camelopardalis
284155,3,Mammalia/Giraffa_camelopardalis/17f3116573d3f5b91f6d00f69cc7fcdf.jpg,Beranrd_Risky_Agwanda,800,526,125050,0,15,142,410,610,3756,Mammalia,Giraffa_camelopardalis
284162,6,Mammalia/Giraffa_camelopardalis/8cd663569d05e0f79b84dd9b90b79401.jpg,Markus,600,800,90616,0,261,41,376,482,3756,Mammalia,Giraffa_camelopardalis
284165,3,Mammalia/Giraffa_camelopardalis/c09fe0ffc675f7c2b76e12a1f7445e29.jpg,kcclarke,533,800,47575,0,318,187,275,346,3756,Mammalia,Giraffa_camelopardalis
591747,3,Mammalia/Giraffa_camelopardalis/291c1015f8356deadc133de471806b83.jpg,Adriaan_Buys,800,532,127022,0,53,108,422,602,3756,Mammalia,Giraffa_camelopardalis
591749,6,Mammalia/Giraffa_camelopardalis/d725d9ee11316ed675e4909f6044ef51.jpg,Brian_Gratwicke,533,800,79922,0,212,71,356,449,3756,Mammalia,Giraffa_camelopardalis
5872,3,Mammalia/Leopardus_pardalis/7a004126fdb9e179393032f702009423.jpg,MiltonRuiz,600,800,148500,0,140,0,660,450,57,Mammalia,Leopardus_pardalis
5874,3,Mammalia/Leopardus_pardalis/33267ad2a2f4cab8a43ec79c9c97edaa.jpg,miguellizarraga,800,600,39798,0,93,237,268,297,57,Mammalia,Leopardus_pardalis
5878,3,Mammalia/Leopardus_pardalis/a6837965bf38ff5b0414c22368e194a1.jpg,codyschank,450,800,32825,0,374,75,202,325,57,Mammalia,Leopardus_pardalis
5881,3,Mammalia/Leopardus_pardalis/2434ff84011612612e448d0f04a7540d.jpg,lobo_de_la_sierra,562,800,16872,0,242,162,148,228,57,Mammalia,Leopardus_pardalis
415148,3,Mammalia/Leopardus_pardalis/61bfce4a8f56d8aa71475a5447cdeb01.jpg,Chan_Shigematsu,380,800,104690,0,192,0,551,380,57,Mammalia,Leopardus_pardalis
191443,6,Mammalia/Rattus_rattus/2212551bafe06404e1d49429e18db26d.jpg,francescocecere,800,600,180918,0,26,116,529,684,2629,Mammalia,Rattus_rattus
191444,6,Mammalia/Rattus_rattus/a1c95562c31cd4c7cce8cd01f7570010.jpg,francescocecere,800,600,75582,0,169,102,234,646,2629,Mammalia,Rattus_rattus
191445,3,Mammalia/Rattus_rattus/db090f5fd8b2ecdef045b24878a57afc.jpg,janesgirls,600,800,100412.5,0,75,104,725,277,2629,Mammalia,Rattus_rattus
191452,3,Mammalia/Rattus_rattus/2117d13cb444a0a313638876643d2a31.jpg,Flavio_Rocchi,599,800,44310.5,0,377,142,401,221,2629,Mammalia,Rattus_rattus
191453,3,Mammalia/Rattus_rattus/8d38d9503d84ded0b91b4d35b75d450c.jpg,mbalame99,429,800,75864,0,226,0,436,348,2629,Mammalia,Rattus_rattus
191454,3,Mammalia/Rattus_rattus/4acf711d299d0a02d4dec6a14d37cd96.jpg,mbalame99,447,800,11056.5,0,295,135,117,189,2629,Mammalia,Rattus_rattus
191455,3,Mammalia/Rattus_rattus/cfce694559dccf5dec98be5956567aca.jpg,Lisa_Bennett,437,800,132696,0,1,34,776,342,2629,Mammalia,Rattus_rattus
191456,3,Mammalia/Rattus_rattus/0aae2f2f9c6c6ac2f85ae09a3efa9ce1.jpg,Lisa_Bennett,452,800,154842,0,13,42,786,394,2629,Mammalia,Rattus_rattus
191457,3,Mammalia/Rattus_rattus/bb35baed460f39901141036d77540480.jpg,normandaleschool,800,600,27588,0,211,301,132,418,2629,Mammalia,Rattus_rattus
